"gene_set","database","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES","REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES","9/341","17/753",0.529411764705882,1.16905295842677,0.640981995198701,0.344688552558879,0.83584930834139,0.772899331353771,"PDIA6/PREB/DCTN1/SERP1/WIPI1/ATP6V0D1/XBP1/SRPRB/YIF1A",9
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT","REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT","16/341","32/753",0.5,1.10410557184751,0.547165659118044,0.355745129761821,0.83584930834139,0.772899331353771,"RAB1B/KDELR1/PREB/DCTN1/ARFGAP3/TUBA1B/TMED2/GOLGA2/YKT6/TMED9/ARF5/TRAPPC1/COPA/COPZ1/TRAPPC2L/COPE",16
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT","REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT","7/341","13/753",0.538461538461538,1.18903676968193,0.625085759980994,0.36311075088652,0.83584930834139,0.772899331353771,"RAB1B/PREB/TMED2/GOLGA2/YKT6/TRAPPC1/TRAPPC2L",7
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_L1CAM_INTERACTIONS","REACTOME_L1CAM_INTERACTIONS","7/341","13/753",0.538461538461538,1.18903676968193,0.625085759980994,0.36311075088652,0.83584930834139,0.772899331353771,"NRP2/MAP2K2/TUBA1B/AP2M1/ITGA5/ACTB/AP2S1",7
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_ADAPTIVE_IMMUNE_SYSTEM","REACTOME_ADAPTIVE_IMMUNE_SYSTEM","34/341","71/753",0.47887323943662,1.05745322374127,0.462475670905632,0.366899651095396,0.83584930834139,0.772899331353771,"TMEM258/PSMC4/IFITM1/RBCK1/PSME2/DCTN1/RPN1/PSMB9/AP1S1/TUBA1B/RPN2/MYC/PSMD8/SEC61B/UBA1/SPOP/PPP2R1A/FKBP1A/PSMB3/AP2M1/CTSD/ICAM3/ITGB5/FBXW5/ANAPC11/TAPBP/SEC61G/ORAI2/PSMB8/CALR/UBE2L6/OSTC/AP2S1/OST4",34
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS","6/341","11/753",0.545454545454545,1.20447880565183,0.621126690147047,0.373429403092671,0.83584930834139,0.772899331353771,"CFL1/LIMK1/ARPC2/ARPC4/ARPC1A/ACTB",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_RHOA_GTPASE_CYCLE","REACTOME_RHOA_GTPASE_CYCLE","6/341","11/753",0.545454545454545,1.20447880565183,0.621126690147047,0.373429403092671,0.83584930834139,0.772899331353771,"PREX2/ARHGDIA/PKN1/YKT6/DDRGK1/HMOX2",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_SIGNALING_BY_NOTCH","REACTOME_SIGNALING_BY_NOTCH","6/341","11/753",0.545454545454545,1.20447880565183,0.621126690147047,0.373429403092671,0.83584930834139,0.772899331353771,"PSMC4/MYC/PSMD8/TMED2/PSMB3/PSENEN",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2","REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2","14/341","28/753",0.5,1.10410557184751,0.510412719199691,0.373875265129009,0.83584930834139,0.772899331353771,"ACTN1/ALDOA/CFL1/ANXA5/CHID1/CAP1/IGF2/QSOX1/CD63/A2M/VTI1B/PFN1/A1BG/TMSB4X",14
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_HEMOSTASIS","REACTOME_HEMOSTASIS","27/341","56/753",0.482142857142857,1.06467322999581,0.457340516421224,0.374054110362721,0.83584930834139,0.772899331353771,"ACTN1/ANXA2/ALDOA/CFL1/ANXA5/KIF1C/TUBA1B/DGKZ/SLC3A2/PPP2R1A/CHID1/CAP1/IGF2/ORAI2/GPC1/MIF/GNG5/ITGA5/QSOX1/CD63/A2M/ACTB/PLAUR/VTI1B/PFN1/A1BG/TMSB4X",27
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_SIGNALING_BY_INTERLEUKINS","REACTOME_SIGNALING_BY_INTERLEUKINS","19/341","39/753",0.487179487179487,1.07579517256937,0.441938915383465,0.389397888170805,0.859524606816044,0.794791581760692,"PSMC4/GSTO1/ANXA2/NKIRAS2/CFL1/PSME2/MAPKAPK2/FSCN1/INPPL1/MYC/PSMD8/PPP2R1A/PSMB3/RALA/GSDMD/IKBIP/MIF/TXLNA/CNN2",19
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS","REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS","7/341","14/753",0.5,1.10410557184751,0.357481255451318,0.462326143378013,0.968829708526337,0.895864633065936,"PUF60/POLR2G/GPC1/BUD31/TXNL4A/NRBP1/DYNLT1",7
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE","7/341","14/753",0.5,1.10410557184751,0.357481255451318,0.462326143378013,0.968829708526337,0.895864633065936,"PSMC4/TUBA1B/PSMD8/SIRT2/PPP2R1A/PSMB3/ANAPC11",7
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION","17/341","36/753",0.472222222222222,1.04276637341153,0.239073587182976,0.471127428917363,0.968829708526337,0.895864633065936,"RAB1B/KDELR1/PREB/DCTN1/ARFGAP3/TUBA1B/TMED2/GOLGA2/YKT6/TMED9/ARF5/MGAT1/TRAPPC1/COPA/COPZ1/TRAPPC2L/COPE",17
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3","27/341","58/753",0.46551724137931,1.02796035999596,0.201512436907483,0.472915780867458,0.968829708526337,0.895864633065936,"PREX2/ACTN1/CFL1/GJA1/ARFGAP3/EFHD2/ARHGDIA/MYL6/LIMK1/TUBA1B/CDC42EP1/PKN1/PPP2R1A/TAX1BP3/YKT6/LAMTOR1/DDRGK1/ARPC2/HMOX2/GOLGA3/RHOC/ARPC4/ARPC1A/ACTB/CDC42EP5/PFN1/DBN1",27
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_LEISHMANIA_INFECTION","REACTOME_LEISHMANIA_INFECTION","6/341","12/753",0.5,1.10410557184751,0.330516385629831,0.481121252173761,0.968829708526337,0.895864633065936,"GSDMD/ARPC2/GNG5/ARPC4/ARPC1A/ACTB",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_RAC1_GTPASE_CYCLE","REACTOME_RAC1_GTPASE_CYCLE","6/341","12/753",0.5,1.10410557184751,0.330516385629831,0.481121252173761,0.968829708526337,0.895864633065936,"PREX2/ARHGDIA/CDC42EP1/PKN1/YKT6/LAMTOR1",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX","REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX","6/341","12/753",0.5,1.10410557184751,0.330516385629831,0.481121252173761,0.968829708526337,0.895864633065936,"ITGA8/LTBP2/MYC/FKBP1A/ITGB5/PPP1CA",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION","REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION","16/341","34/753",0.470588235294118,1.03915818526824,0.212439402823306,0.483526479309622,0.968829708526337,0.895864633065936,"ACTN1/ALDOA/CFL1/ANXA5/DGKZ/CHID1/CAP1/IGF2/GNG5/QSOX1/CD63/A2M/VTI1B/PFN1/A1BG/TMSB4X",16
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES","REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES","5/341","10/753",0.5,1.10410557184751,0.301312444586891,0.503149130394893,0.968829708526337,0.895864633065936,"NUDT2/PRDX5/GPX1/TXN2/GPX7",5
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","5/341","10/753",0.5,1.10410557184751,0.301312444586891,0.503149130394893,0.968829708526337,0.895864633065936,"IFITM1/GBP2/IFI35/PSMB8/IFI6",5
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_SEMAPHORIN_INTERACTIONS","REACTOME_SEMAPHORIN_INTERACTIONS","5/341","10/753",0.5,1.10410557184751,0.301312444586891,0.503149130394893,0.968829708526337,0.895864633065936,"PLXNA3/CFL1/MYL6/LIMK1/RHOC",5
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2","5/341","10/753",0.5,1.10410557184751,0.301312444586891,0.503149130394893,0.968829708526337,0.895864633065936,"PSMC4/PSMD8/BAX/PSMB3/ITGA5",5
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_SIGNALING_BY_GPCR","REACTOME_SIGNALING_BY_GPCR","9/341","19/753",0.473684210526316,1.04599475227659,0.184618218738239,0.516484217813928,0.979175399444259,0.905431163196494,"CMKLR1/CCL27/APLNR/DGKZ/PPP2R1A/PPP1CA/GNG5/ITGA5/RHOC",9
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES","REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES","18/341","39/753",0.461538461538462,1.01917437401308,0.111800023236888,0.519341648324027,0.979175399444259,0.905431163196494,"ALDOA/PKM/AKR1B1/GAPDH/B4GALT7/PPP2R1A/ACAN/G6PC3/NAGLU/GPC1/ST6GALNAC6/GAA/GPI/PGLS/LUM/PGM1/PGAM1/BGN",18
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_AUTOPHAGY","REACTOME_AUTOPHAGY","6/341","13/753",0.461538461538462,1.01917437401308,0.0634036868715805,0.582273110419968,1,0.924687409130561,"WDR45/TUBA1B/TOMM5/LAMTOR1/WIPI1/LAMTOR2",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_ESR_MEDIATED_SIGNALING","REACTOME_ESR_MEDIATED_SIGNALING","6/341","13/753",0.461538461538462,1.01917437401308,0.0634036868715805,0.582273110419968,1,0.924687409130561,"CARM1/MYC/POLR2G/CTSD/SPHK1/GNG5",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_SEPARATION_OF_SISTER_CHROMATIDS","REACTOME_SEPARATION_OF_SISTER_CHROMATIDS","6/341","13/753",0.461538461538462,1.01917437401308,0.0634036868715805,0.582273110419968,1,0.924687409130561,"PSMC4/TUBA1B/PSMD8/PPP2R1A/PSMB3/ANAPC11",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_RHO_GTPASE_EFFECTORS","REACTOME_RHO_GTPASE_EFFECTORS","13/341","29/753",0.448275862068966,0.989887754070179,-0.0504911009753191,0.592824939890882,1,0.924687409130561,"CFL1/MYL6/LIMK1/TUBA1B/PKN1/PPP2R1A/TAX1BP3/ARPC2/RHOC/ARPC4/ARPC1A/ACTB/PFN1",13
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS","REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS","9/341","20/753",0.45,0.993695014662757,-0.0259827188030186,0.597209363497102,1,0.924687409130561,"ITGA8/LTBP2/MYC/MMP14/FKBP1A/PSENEN/ITGB5/PPP1CA/GIPC1",9
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_CELL_CYCLE_CHECKPOINTS","REACTOME_CELL_CYCLE_CHECKPOINTS","5/341","11/753",0.454545454545455,1.00373233804319,0.0113373841747831,0.611248903146746,1,0.924687409130561,"PSMC4/PSMD8/PPP2R1A/PSMB3/ANAPC11",5
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_DEATH_RECEPTOR_SIGNALING","REACTOME_DEATH_RECEPTOR_SIGNALING","5/341","11/753",0.454545454545455,1.00373233804319,0.0113373841747831,0.611248903146746,1,0.924687409130561,"RBCK1/MAPKAPK2/ARHGDIA/PSENEN/BAD",5
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_APOPTOSIS","REACTOME_APOPTOSIS","6/341","14/753",0.428571428571429,0.946376204440721,-0.184135214075528,0.672233335701434,1,0.924687409130561,"PSMC4/PSMD8/BAX/PSMB3/GSDMD/BAD",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_PROGRAMMED_CELL_DEATH","REACTOME_PROGRAMMED_CELL_DEATH","6/341","14/753",0.428571428571429,0.946376204440721,-0.184135214075528,0.672233335701434,1,0.924687409130561,"PSMC4/PSMD8/BAX/PSMB3/GSDMD/BAD",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_DISEASES_OF_METABOLISM","REACTOME_DISEASES_OF_METABOLISM","14/341","33/753",0.424242424242424,0.936816848840309,-0.337465597136141,0.695580667506436,1,0.924687409130561,"DPM3/B4GALT7/APRT/ACAN/MAN1B1/G6PC3/NAGLU/GPC1/ECHS1/GAA/DPM2/LUM/PGM1/BGN",14
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_MITOTIC_PROMETAPHASE","REACTOME_MITOTIC_PROMETAPHASE","5/341","12/753",0.416666666666667,0.920087976539589,-0.253706239673602,0.704197225270307,1,0.924687409130561,"SSNA1/DCTN1/TUBA1B/PPP2R1A/MZT2A",5
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_NEURONAL_SYSTEM","REACTOME_NEURONAL_SYSTEM","5/341","12/753",0.416666666666667,0.920087976539589,-0.253706239673602,0.704197225270307,1,0.924687409130561,"TUBA1B/AP2M1/GNG5/HOMER3/AP2S1",5
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE","REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE","5/341","12/753",0.416666666666667,0.920087976539589,-0.253706239673602,0.704197225270307,1,0.924687409130561,"NPC2/AP2M1/A2M/LMF2/AP2S1",5
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_RHO_GTPASES_ACTIVATE_FORMINS","REACTOME_RHO_GTPASES_ACTIVATE_FORMINS","5/341","12/753",0.416666666666667,0.920087976539589,-0.253706239673602,0.704197225270307,1,0.924687409130561,"TUBA1B/PPP2R1A/RHOC/ACTB/PFN1",5
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_SIGNALING_BY_HEDGEHOG","REACTOME_SIGNALING_BY_HEDGEHOG","5/341","12/753",0.416666666666667,0.920087976539589,-0.253706239673602,0.704197225270307,1,0.924687409130561,"PSMC4/TUBA1B/PSMD8/SPOP/PSMB3",5
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_SMOOTH_MUSCLE_CONTRACTION","REACTOME_SMOOTH_MUSCLE_CONTRACTION","5/341","12/753",0.416666666666667,0.920087976539589,-0.253706239673602,0.704197225270307,1,0.924687409130561,"ANXA2/MYL6/MYL6B/ITGB5/TPM2",5
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_TOLL_LIKE_RECEPTOR_CASCADES","REACTOME_TOLL_LIKE_RECEPTOR_CASCADES","5/341","12/753",0.416666666666667,0.920087976539589,-0.253706239673602,0.704197225270307,1,0.924687409130561,"NKIRAS2/MAPKAPK2/PPP2R1A/GSDMD/IKBIP",5
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_GPCR_LIGAND_BINDING","REACTOME_GPCR_LIGAND_BINDING","4/341","10/753",0.4,0.883284457478006,-0.337809444917134,0.741481863791411,1,0.924687409130561,"CMKLR1/CCL27/APLNR/GNG5",4
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_MUSCLE_CONTRACTION","REACTOME_MUSCLE_CONTRACTION","6/341","16/753",0.375,0.828079178885631,-0.631963835015112,0.811398622785171,1,0.924687409130561,"ANXA2/MYL6/MYL6B/ITGB5/ORAI2/TPM2",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","4/341","11/753",0.363636363636364,0.802985870434551,-0.598451921797481,0.815900698445506,1,0.924687409130561,"SLC3A2/GPC1/MIF/ITGA5",4
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION","REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION","4/341","11/753",0.363636363636364,0.802985870434551,-0.598451921797481,0.815900698445506,1,0.924687409130561,"BCL7C/ATP6V0E1/ATP6V0D1/ACTB",4
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT","REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT","4/341","12/753",0.333333333333333,0.736070381231672,-0.837928864977035,0.871752435033105,1,0.924687409130561,"BCL7C/ATP6V0E1/ATP6V0D1/ACTB",4
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_DISEASES_OF_GLYCOSYLATION","REACTOME_DISEASES_OF_GLYCOSYLATION","9/341","25/753",0.36,0.794956011730205,-0.947957478478643,0.876155834359157,1,0.924687409130561,"DPM3/B4GALT7/ACAN/MAN1B1/GPC1/DPM2/LUM/PGM1/BGN",9
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES","22/341","57/753",0.385964912280702,0.852292020373514,-1.05456721993551,0.884127120105523,1,0.924687409130561,"NRP2/MAP2K2/MAPKAPK2/MYC/POLR2G/BAX/ATP6V0E1/MXD4/PPP2R1A/AP2M1/RALA/CTSD/PSENEN/EPN1/SPHK1/IGF2/GIPC1/SPINT2/SH3GL1/ATP6V0D1/ACTB/AP2S1",22
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM","REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM","5/341","15/753",0.333333333333333,0.736070381231672,-0.938735152043221,0.886370728063462,1,0.924687409130561,"B4GALT7/ACAN/GPC1/LUM/BGN",5
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1","3/341","10/753",0.3,0.662463343108504,-0.97693133442116,0.905071195590204,1,0.924687409130561,"PSMC4/PSMD8/PSMB3",3
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS","REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS","4/341","13/753",0.307692307692308,0.679449582675389,-1.05996045934725,0.912353607469255,1,0.924687409130561,"GSTO1/SLC52A2/PDZD11/GPC1",4
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_ELASTIC_FIBRE_FORMATION","REACTOME_ELASTIC_FIBRE_FORMATION","6/341","19/753",0.315789473684211,0.697329834851057,-1.21488700317345,0.928404339374157,1,0.924687409130561,"ITGA8/LOXL2/LTBP2/ITGB5/ITGA5/MFAP2",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS","REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS","6/341","20/753",0.3,0.662463343108504,-1.39098182987321,0.949736617293737,1,0.924687409130561,"CARM1/MYC/POLR2G/CTSD/SPHK1/GNG5",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS","REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS","3/341","12/753",0.25,0.552052785923754,-1.42215149028047,0.960762697681587,1,0.924687409130561,"APOL1/CALR/FTL",3
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_SENSORY_PERCEPTION","REACTOME_SENSORY_PERCEPTION","3/341","12/753",0.25,0.552052785923754,-1.42215149028047,0.960762697681587,1,0.924687409130561,"GPC1/TWF2/ACTB",3
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_BACTERIAL_INFECTION_PATHWAYS","REACTOME_BACTERIAL_INFECTION_PATHWAYS","4/341","15/753",0.266666666666667,0.588856304985337,-1.46234075907177,0.960999017374737,1,0.924687409130561,"MAP2K2/GBP2/CALM3/SH3GL1",4
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION","REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION","6/341","21/753",0.285714285714286,0.630917469627147,-1.55960672078943,0.965180449239153,1,0.924687409130561,"DCTN1/AP1S1/TUBA1B/AP2M1/CTSD/AP2S1",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES","REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES","4/341","16/753",0.25,0.552052785923754,-1.64660939528458,0.974515703921178,1,0.924687409130561,"ITGA8/LTBP2/ITGB5/MFAP2",4
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_BIOLOGICAL_OXIDATIONS","REACTOME_BIOLOGICAL_OXIDATIONS","2/341","10/753",0.2,0.441642228739003,-1.61605322392519,0.978360663929265,1,0.924687409130561,"GSTO1/GSTK1",2
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL","2/341","10/753",0.2,0.441642228739003,-1.61605322392519,0.978360663929265,1,0.924687409130561,"IFITM1/ICAM3",2
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM","REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM","2/341","10/753",0.2,0.441642228739003,-1.61605322392519,0.978360663929265,1,0.924687409130561,"ACAN/LUM",2
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_GLYCOSAMINOGLYCAN_METABOLISM","REACTOME_GLYCOSAMINOGLYCAN_METABOLISM","6/341","23/753",0.260869565217391,0.576055080963917,-1.87736805779727,0.983880894415834,1,0.924687409130561,"B4GALT7/ACAN/NAGLU/GPC1/LUM/BGN",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_INFECTION_WITH_ENTEROBACTERIA","REACTOME_INFECTION_WITH_ENTEROBACTERIA","2/341","11/753",0.181818181818182,0.401492935217275,-1.81803053374201,0.987216337686999,1,0.924687409130561,"GBP2/CALM3",2
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_SIGNALING_BY_ALK_IN_CANCER","REACTOME_SIGNALING_BY_ALK_IN_CANCER","2/341","11/753",0.181818181818182,0.401492935217275,-1.81803053374201,0.987216337686999,1,0.924687409130561,"DCTN1/RRBP1",2
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_SYNDECAN_INTERACTIONS","REACTOME_SYNDECAN_INTERACTIONS","2/341","11/753",0.181818181818182,0.401492935217275,-1.81803053374201,0.987216337686999,1,0.924687409130561,"ACTN1/ITGB5",2
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_O_LINKED_GLYCOSYLATION","REACTOME_O_LINKED_GLYCOSYLATION","2/341","12/753",0.166666666666667,0.368035190615836,-2.0063741155839,0.992507065688081,1,0.924687409130561,"GALNT15/SLC35A4",2
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS","6/341","26/753",0.230769230769231,0.509587187006542,-2.31376250403955,0.995302116637147,1,0.924687409130561,"ITGA8/COL8A2/ICAM3/ITGB5/ITGA5/LUM",6
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","2/341","13/753",0.153846153846154,0.339724791337695,-2.18332460556607,0.995638273132225,1,0.924687409130561,"FSCN1/MYC",2
"branch_mixed_remodeling_branch_biased","MSigDB_Reactome","REACTOME_INFECTIOUS_DISEASE","REACTOME_INFECTIOUS_DISEASE","55/341","153/753",0.359477124183007,0.793801391524352,-2.59772588633305,0.996609790068519,1,0.924687409130561,"TMEM258/PSMC4/MAP2K2/GJA1/KDELR1/RPN1/SLC25A5/CHMP1A/DPM3/AP1S1/GBP2/TUBA1B/RPN2/PUF60/PSMD8/ANO1/POLR2G/UBA1/FKBP1A/PSMB3/AP2M1/GTF2H5/SIGMAR1/PPP1CA/LY6E/GSDMD/PRKCSH/MAN1B1/ARPC2/MGAT1/GPC1/CHD3/GNG5/CALR/CALM3/BUD31/TXNL4A/SH3GL1/IMPDH1/MED8/EIF4G1/ARPC4/ARPC1A/ACTB/NRBP1/DPM2/DYNLT1/P4HA3/UBE2L6/SNF8/TAF10/OSTC/RRBP1/AP2S1/OST4",55
