"gene","discovery_detection_fraction","discovery_detection_eligible","metacell_variance","selected_top_variable","clean_program"
"SIGMAR1",0.218691588785047,TRUE,0.00760198240070374,TRUE,"clean_D2"
"DCTN3",0.390654205607477,TRUE,0.0117490385081381,TRUE,NA
"C9orf24",0.00280373831775701,FALSE,NA,FALSE,NA
"DNAI1",0.000934579439252336,FALSE,NA,FALSE,NA
"CCL19",0.18411214953271,TRUE,0.324787697810863,TRUE,NA
"RPP25L",0.119626168224299,TRUE,0.00196085544344217,FALSE,NA
"IL11RA",0.282242990654206,TRUE,0.012326905683743,TRUE,NA
"ENHO",0.0271028037383178,FALSE,NA,FALSE,NA
"CNTFR",0.0345794392523364,FALSE,NA,FALSE,NA
"ZCCHC7",0.235514018691589,TRUE,0.0298409921072101,TRUE,NA
"ZBTB5",0.0364485981308411,FALSE,NA,FALSE,NA
"GRHPR",0.278504672897196,TRUE,0.00623517340846145,TRUE,NA
"EXOSC3",0.0607476635514019,TRUE,0.00154445476787712,FALSE,NA
"TOMM5",0.339252336448598,TRUE,0.0127133509846387,TRUE,"clean_D2"
"FBXO10",0.0598130841121495,TRUE,0.00262903758111,FALSE,NA
"FRMPD1",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-613M10.6",0.0158878504672897,FALSE,NA,FALSE,NA
"POLR1E",0.0654205607476635,TRUE,0.00101261752819884,FALSE,NA
"RP11-613M10.9",0.21588785046729,TRUE,0.005144283281481,FALSE,NA
"RP11-613M10.8",0.0925233644859813,TRUE,0.000913731229238599,FALSE,NA
"TRMT10B",0.0700934579439252,TRUE,0.00118449733126734,FALSE,NA
"DCAF10",0.171028037383178,TRUE,0.00455948982128467,FALSE,NA
"SHB",0.0691588785046729,TRUE,0.000920380326245334,FALSE,NA
"SLC25A51",0.0186915887850467,FALSE,NA,FALSE,NA
"ALDH1B1",0.0794392523364486,TRUE,0.00153210370965279,FALSE,NA
"FAM95C",0,FALSE,NA,FALSE,NA
"ANKRD18A",0.00373831775700935,FALSE,NA,FALSE,NA
"FAM201A",0.000934579439252336,FALSE,NA,FALSE,NA
"RP11-402N8.1",0,FALSE,NA,FALSE,NA
"CNTNAP3",0.00747663551401869,FALSE,NA,FALSE,NA
"RP11-347J14.7",0,FALSE,NA,FALSE,NA
"GLIDR",0.00373831775700935,FALSE,NA,FALSE,NA
"ANKRD20A2",0,FALSE,NA,FALSE,NA
"FAM95B1",0.00186915887850467,FALSE,NA,FALSE,NA
"BMS1P14",0.000934579439252336,FALSE,NA,FALSE,NA
"AC129778.2",0,FALSE,NA,FALSE,NA
"RP11-318K12.2",0,FALSE,NA,FALSE,NA
"PGM5P2",0.0102803738317757,FALSE,NA,FALSE,NA
"CBWD7",0.00560747663551402,FALSE,NA,FALSE,NA
"RP11-4L24.3",0,FALSE,NA,FALSE,NA
"CNTNAP3B",0.014018691588785,FALSE,NA,FALSE,NA
"RP11-157L3.12",0,FALSE,NA,FALSE,NA
"RP11-286O1.1",0,FALSE,NA,FALSE,NA
"RP11-475I24.3",0.000934579439252336,FALSE,NA,FALSE,NA
"FP325317.1",0,FALSE,NA,FALSE,NA
"FAM74A6",0,FALSE,NA,FALSE,NA
"RP11-144A16.8",0,FALSE,NA,FALSE,NA
"RP11-101E5.1",0,FALSE,NA,FALSE,NA
"FAM27C",0.00747663551401869,FALSE,NA,FALSE,NA
"RP11-374M1.4",0.000934579439252336,FALSE,NA,FALSE,NA
"RP11-374M1.3",0,FALSE,NA,FALSE,NA
"RP11-111F5.4",0.00467289719626168,FALSE,NA,FALSE,NA
"RP11-111F5.3",0,FALSE,NA,FALSE,NA
"RP11-262H14.3",0.00654205607476636,FALSE,NA,FALSE,NA
"RP11-211N8.2",0.000934579439252336,FALSE,NA,FALSE,NA
"LINC01410",0.00280373831775701,FALSE,NA,FALSE,NA
"RP11-262H14.4",0.014018691588785,FALSE,NA,FALSE,NA
"RP11-381O7.3",0,FALSE,NA,FALSE,NA
"ANKRD20A4",0.000934579439252336,FALSE,NA,FALSE,NA
"CBWD5",0.0252336448598131,FALSE,NA,FALSE,NA
"ANKRD20A3",0,FALSE,NA,FALSE,NA
"ZNF658",0.0121495327102804,FALSE,NA,FALSE,NA
"RP11-395E19.6",0.000934579439252336,FALSE,NA,FALSE,NA
"ANKRD20A1",0,FALSE,NA,FALSE,NA
"RP11-561O23.8",0,FALSE,NA,FALSE,NA
"CBWD3",0.011214953271028,FALSE,NA,FALSE,NA
"PGM5",0.0336448598130841,FALSE,NA,FALSE,NA
"RP11-88I18.2",0.000934579439252336,FALSE,NA,FALSE,NA
"LINC01506",0,FALSE,NA,FALSE,NA
"RP11-274B18.4",0,FALSE,NA,FALSE,NA
"FAM122A",0.0570093457943925,TRUE,0.00137663994115647,FALSE,NA
"PIP5K1B",0.00747663551401869,FALSE,NA,FALSE,NA
"RP11-203L2.4",0,FALSE,NA,FALSE,NA
"TJP2",0.0411214953271028,FALSE,NA,FALSE,NA
"FXN",0.0682242990654206,TRUE,0.00106874472189557,FALSE,NA
"BANCR",0.000934579439252336,FALSE,NA,FALSE,NA
"FAM189A2",0.011214953271028,FALSE,NA,FALSE,NA
"APBA1",0.0233644859813084,FALSE,NA,FALSE,NA
"RP11-470P21.2",0,FALSE,NA,FALSE,NA
"RP11-109D9.4",0.000934579439252336,FALSE,NA,FALSE,NA
"PTAR1",0.0504672897196262,TRUE,0.00147628208181417,FALSE,NA
"MAMDC2",0.154205607476636,TRUE,0.00543807864804551,FALSE,NA
"MAMDC2-AS1",0.0224299065420561,FALSE,NA,FALSE,NA
"SMC5",0.119626168224299,TRUE,0.00529627580742747,FALSE,NA
"SMC5-AS1",0.0196261682242991,FALSE,NA,FALSE,NA
"KLF9",0.219626168224299,TRUE,0.00963549954632024,TRUE,NA
"TRPM3",0.0102803738317757,FALSE,NA,FALSE,NA
"TMEM2",0.0906542056074766,TRUE,0.00173751445879801,FALSE,NA
"ABHD17B",0.0289719626168224,FALSE,NA,FALSE,NA
"ZFAND5",0.257943925233645,TRUE,0.0121540702846569,TRUE,NA
"GDA",0.00373831775700935,FALSE,NA,FALSE,NA
"C9orf85",0.0813084112149533,TRUE,0.00150741014623517,FALSE,NA
"LINC01504",0.0158878504672897,FALSE,NA,FALSE,NA
"TMC1",0.00280373831775701,FALSE,NA,FALSE,NA
"ALDH1A1",0.0439252336448598,FALSE,NA,FALSE,NA
"ANXA1",0.469158878504673,TRUE,0.0299137706307689,TRUE,"clean_D2"
"RORB-AS1",0.014018691588785,FALSE,NA,FALSE,NA
"RORB",0.114953271028037,TRUE,0.0112995634147108,TRUE,NA
"TRPM6",0.000934579439252336,FALSE,NA,FALSE,NA
"C9orf41-AS1",0.00654205607476636,FALSE,NA,FALSE,NA
"NMRK1",0.0728971962616822,TRUE,0.00104216921700105,FALSE,NA
"C9orf40",0.0214953271028037,FALSE,NA,FALSE,NA
"CARNMT1",0.0654205607476635,TRUE,0.00130725540528965,FALSE,NA
"OSTF1",0.136448598130841,TRUE,0.00199370070423509,FALSE,NA
"PCSK5",0.151401869158879,TRUE,0.00708425044521267,TRUE,NA
"RFK",0.0439252336448598,FALSE,NA,FALSE,NA
"GCNT1",0.0149532710280374,FALSE,NA,FALSE,NA
"PRUNE2",0.0317757009345794,FALSE,NA,FALSE,NA
"VPS13A",0.0299065420560748,FALSE,NA,FALSE,NA
"GNA14",0.0457943925233645,FALSE,NA,FALSE,NA
"VPS13A-AS1",0.000934579439252336,FALSE,NA,FALSE,NA
"GNA14-AS1",0.0121495327102804,FALSE,NA,FALSE,NA
"GNAQ",0.292523364485981,TRUE,0.028554662508237,TRUE,NA
"CEP78",0.0523364485981308,TRUE,0.00186905041237831,FALSE,NA
"PSAT1",0.0364485981308411,FALSE,NA,FALSE,NA
"TLE4",0.139252336448598,TRUE,0.00884520562090207,TRUE,NA
"RP11-154D17.1",0.0102803738317757,FALSE,NA,FALSE,NA
"TLE1",0.132710280373832,TRUE,0.00791739217162476,TRUE,NA
"SPATA31D3",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-15B24.5",0.00373831775700935,FALSE,NA,FALSE,NA
"RP11-15B24.4",0,FALSE,NA,FALSE,NA
"RASEF",0.0233644859813084,FALSE,NA,FALSE,NA
"FRMD3",0.0392523364485981,FALSE,NA,FALSE,NA
"RP11-439K3.1",0,FALSE,NA,FALSE,NA
"RP11-439K3.3",0,FALSE,NA,FALSE,NA
"HNRNPK",0.506542056074766,TRUE,0.02072217142982,TRUE,NA
"UBQLN1",0.113084112149533,TRUE,0.00242531086308536,FALSE,NA
"IDNK",0.0205607476635514,FALSE,NA,FALSE,NA
"RP11-522I20.3",0.00654205607476636,FALSE,NA,FALSE,NA
"RP11-575L7.4",0,FALSE,NA,FALSE,NA
"KIF27",0.0308411214953271,FALSE,NA,FALSE,NA
"GKAP1",0.00841121495327103,FALSE,NA,FALSE,NA
"C9orf64",0.0383177570093458,FALSE,NA,FALSE,NA
"RP11-575L7.8",0.00560747663551402,FALSE,NA,FALSE,NA
"RMI1",0.011214953271028,FALSE,NA,FALSE,NA
"SLC28A3",0.00654205607476636,FALSE,NA,FALSE,NA
"RP11-158D2.2",0,FALSE,NA,FALSE,NA
"RP11-380F14.2",0,FALSE,NA,FALSE,NA
"NTRK2",0.242990654205607,TRUE,0.0223763353415351,TRUE,NA
"NAA35",0.0953271028037383,TRUE,0.00260120882362226,FALSE,NA
"AGTPBP1",0.0467289719626168,FALSE,NA,FALSE,NA
"ISCA1",0.0990654205607477,TRUE,0.00110727799924385,FALSE,NA
"RP11-213G2.2",0,FALSE,NA,FALSE,NA
"GOLM1",0.342056074766355,TRUE,0.0248777910845252,TRUE,"clean_D2"
"ZCCHC6",0.097196261682243,TRUE,0.00380348753898826,FALSE,NA
"C9orf153",0.00560747663551402,FALSE,NA,FALSE,NA
"GAS1RR",0.0598130841121495,TRUE,0.000851354719387106,FALSE,NA
"GAS1",0.24018691588785,TRUE,0.0164023494849472,TRUE,NA
"RP11-276H19.2",0.00373831775700935,FALSE,NA,FALSE,NA
"C9orf170",0.00467289719626168,FALSE,NA,FALSE,NA
"DAPK1",0.100934579439252,TRUE,0.0119188836221646,TRUE,NA
"CTSL",0.277570093457944,TRUE,0.00857197406975048,TRUE,NA
"CDK20",0.014018691588785,FALSE,NA,FALSE,NA
"SPIN1",0.163551401869159,TRUE,0.00694820310725699,TRUE,NA
"NXNL2",0.00560747663551402,FALSE,NA,FALSE,NA
"S1PR3",0.0289719626168224,FALSE,NA,FALSE,NA
"C9orf47",0.000934579439252336,FALSE,NA,FALSE,NA
"SHC3",0.0532710280373832,TRUE,0.00126498750910384,FALSE,NA
"CKS2",0.0420560747663551,FALSE,NA,FALSE,NA
"SEMA4D",0.0345794392523364,FALSE,NA,FALSE,NA
"SECISBP2",0.144859813084112,TRUE,0.00424763138594002,FALSE,NA
"ARID3C",0,FALSE,NA,FALSE,NA
"GALT",0.122429906542056,TRUE,0.00156477074572188,FALSE,NA
"RP11-195F19.29",0.000934579439252336,FALSE,NA,FALSE,NA
"RP11-195F19.5",0.0869158878504673,TRUE,0.0024403289288992,FALSE,NA
"RP11-195F19.9",0.0121495327102804,FALSE,NA,FALSE,NA
"STOML2",0.238317757009346,TRUE,0.00524273445573897,FALSE,NA
"CCL21",0.00373831775700935,FALSE,NA,FALSE,NA
"VCP",0.425233644859813,TRUE,0.00891317452824551,TRUE,NA
"FAM214B",0.0794392523364486,TRUE,0.00099791948644071,FALSE,NA
"RUSC2",0.126168224299065,TRUE,0.00286163013659048,FALSE,NA
"FANCG",0.0271028037383178,FALSE,NA,FALSE,NA
"PHF24",0.00280373831775701,FALSE,NA,FALSE,NA
"DNAJB5-AS1",0,FALSE,NA,FALSE,NA
"DNAJB5",0.0224299065420561,FALSE,NA,FALSE,NA
"C9orf131",0,FALSE,NA,FALSE,NA
"RP11-182N22.8",0.000934579439252336,FALSE,NA,FALSE,NA
"PIGO",0.0280373831775701,FALSE,NA,FALSE,NA
"UNC13B",0.0411214953271028,FALSE,NA,FALSE,NA
"TLN1",0.416822429906542,TRUE,0.0131712508143358,TRUE,NA
"TPM2",0.477570093457944,TRUE,0.0615864430282863,TRUE,"clean_D2"
"ARHGEF39",0.00373831775700935,FALSE,NA,FALSE,NA
"HINT2",0.185046728971963,TRUE,0.00418239017204827,FALSE,NA
"FAM166B",0,FALSE,NA,FALSE,NA
"TESK1",0.0990654205607477,TRUE,0.00251749368737263,FALSE,NA
"CD72",0.00841121495327103,FALSE,NA,FALSE,NA
"RP11-112J3.16",0.000934579439252336,FALSE,NA,FALSE,NA
"RP11-331F9.4",0.000934579439252336,FALSE,NA,FALSE,NA
"SIT1",0.000934579439252336,FALSE,NA,FALSE,NA
"RMRP",0.011214953271028,FALSE,NA,FALSE,NA
"CCDC107",0.270093457943925,TRUE,0.0110557904219223,TRUE,"clean_D2"
"CA9",0.000934579439252336,FALSE,NA,FALSE,NA
"CREB3",0.174766355140187,TRUE,0.00423941758578067,FALSE,"clean_D2"
"GBA2",0.0476635514018692,FALSE,NA,FALSE,NA
"RGP1",0.0635514018691589,TRUE,0.0016335982689489,FALSE,NA
"MSMP",0,FALSE,NA,FALSE,NA
"RP11-112J3.15",0,FALSE,NA,FALSE,NA
"NPR2",0.0467289719626168,FALSE,NA,FALSE,NA
"SPAG8",0.00186915887850467,FALSE,NA,FALSE,NA
"TMEM8B",0.0775700934579439,TRUE,0.000921518128901246,FALSE,NA
"FAM221B",0.000934579439252336,FALSE,NA,FALSE,NA
"LINC00950",0.00186915887850467,FALSE,NA,FALSE,NA
"HRCT1",0.0467289719626168,FALSE,NA,FALSE,NA
"LINC00961",0,FALSE,NA,FALSE,NA
"RP11-327L3.3",0,FALSE,NA,FALSE,NA
"CLTA",0.508411214953271,TRUE,0.0220803635883357,TRUE,NA
"RECK",0.134579439252336,TRUE,0.00419827540037666,FALSE,NA
"GNE",0.0429906542056075,FALSE,NA,FALSE,NA
"RNF38",0.126168224299065,TRUE,0.00895356608532383,TRUE,NA
"GLIPR2",0.213084112149533,TRUE,0.0114243252347946,TRUE,"clean_D2"
"CCIN",0.00467289719626168,FALSE,NA,FALSE,NA
"MELK",0.00186915887850467,FALSE,NA,FALSE,NA
"PAX5",0.000934579439252336,FALSE,NA,FALSE,NA
"RP11-220I1.5",0.000934579439252336,FALSE,NA,FALSE,NA
"EBLN3",0.085981308411215,TRUE,0.000784223545644388,FALSE,NA
"UNQ6494",0.00280373831775701,FALSE,NA,FALSE,NA
"GADD45G",0.203738317757009,TRUE,0.107292750283652,TRUE,"clean_D1"
"RP5-1050E16.2",0.00280373831775701,FALSE,NA,FALSE,NA
"LINC01508",0,FALSE,NA,FALSE,NA
"DIRAS2",0.000934579439252336,FALSE,NA,FALSE,NA
"SYK",0.0224299065420561,FALSE,NA,FALSE,NA
"RP11-367F23.2",0,FALSE,NA,FALSE,NA
"RP11-305L7.1",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-305L7.3",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-305L7.6",0.00186915887850467,FALSE,NA,FALSE,NA
"NFIL3",0.0728971962616822,TRUE,0.0016998460341425,FALSE,NA
"LINC00484",0,FALSE,NA,FALSE,NA
"RP11-305L7.7",0.000934579439252336,FALSE,NA,FALSE,NA
"AUH",0.0738317757009346,TRUE,0.00237040311504569,FALSE,NA
"ROR2",0.296261682242991,TRUE,0.0956631979137126,TRUE,"clean_D2"
"RP11-440G5.2",0,FALSE,NA,FALSE,NA
"SPTLC1",0.0682242990654206,TRUE,0.00131328581081031,FALSE,NA
"IARS",0.113084112149533,TRUE,0.00206546952886282,FALSE,NA
"NOL8",0.0644859813084112,TRUE,0.00104252032568213,FALSE,NA
"LINC00475",0.0355140186915888,FALSE,NA,FALSE,NA
"ASPN",0.329906542056075,TRUE,0.134644781194326,TRUE,"clean_D2"
"ECM2",0.24392523364486,TRUE,0.0116324074997277,TRUE,"clean_D2"
"CENPP",0.24018691588785,TRUE,0.00709337479469205,TRUE,"clean_D2"
"OGN",0.280373831775701,TRUE,0.0603288509835683,TRUE,"clean_D2"
"IPPK",0.0654205607476635,TRUE,0.00230502443737272,FALSE,NA
"OMD",0.102803738317757,TRUE,0.00207525174951279,FALSE,NA
"BICD2",0.127102803738318,TRUE,0.00171250277626626,FALSE,NA
"FGD3",0.0149532710280374,FALSE,NA,FALSE,NA
"CARD19",0.183177570093458,TRUE,0.00339028594437196,FALSE,NA
"NINJ1",0.158878504672897,TRUE,0.00232623399608265,FALSE,NA
"ZNF484",0.0205607476635514,FALSE,NA,FALSE,NA
"SUSD3",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-274J16.5",0,FALSE,NA,FALSE,NA
"WNK2",0.0214953271028037,FALSE,NA,FALSE,NA
"FAM120AOS",0.103738317757009,TRUE,0.00113565853566983,FALSE,NA
"FAM120A",0.211214953271028,TRUE,0.00739978702746875,TRUE,NA
"C9orf129",0.000934579439252336,FALSE,NA,FALSE,NA
"RP11-165J3.6",0.00186915887850467,FALSE,NA,FALSE,NA
"PHF2",0.14018691588785,TRUE,0.00594015523940872,TRUE,NA
"BARX1",0.000934579439252336,FALSE,NA,FALSE,NA
"PTPDC1",0.0514018691588785,TRUE,0.00143062686560078,FALSE,NA
"RP11-2B6.3",0.0130841121495327,FALSE,NA,FALSE,NA
"MIRLET7DHG",0.00280373831775701,FALSE,NA,FALSE,NA
"RP11-307E17.8",0.00841121495327103,FALSE,NA,FALSE,NA
"C9orf3",0.390654205607477,TRUE,0.0240542510836986,TRUE,NA
"NUTM2F",0,FALSE,NA,FALSE,NA
"PCAT7",0,FALSE,NA,FALSE,NA
"ZNF169",0.0121495327102804,FALSE,NA,FALSE,NA
"MFSD14B",0.0906542056074766,TRUE,0.00261034976234007,FALSE,NA
"FBP1",0.000934579439252336,FALSE,NA,FALSE,NA
"FBP2",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-54O15.3",0.0130841121495327,FALSE,NA,FALSE,NA
"FANCC",0.0738317757009346,TRUE,0.00195559581085949,FALSE,NA
"RP11-80I15.4",0,FALSE,NA,FALSE,NA
"RP11-435O5.2",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-435O5.7",0,FALSE,NA,FALSE,NA
"PTCH1",0.155140186915888,TRUE,0.0650357298220053,TRUE,"clean_D1"
"RP11-435O5.5",0.00280373831775701,FALSE,NA,FALSE,NA
"RP11-435O5.4",0.000934579439252336,FALSE,NA,FALSE,NA
"RP11-180I4.2",0.00841121495327103,FALSE,NA,FALSE,NA
"ERCC6L2",0.0691588785046729,TRUE,0.00220501225204234,FALSE,NA
"LINC00092",0.014018691588785,FALSE,NA,FALSE,NA
"HABP4",0.148598130841122,TRUE,0.00247082603842651,FALSE,NA
"SLC35D2",0.0719626168224299,TRUE,0.00192562819187289,FALSE,NA
"HSD17B3",0.00841121495327103,FALSE,NA,FALSE,NA
"CDC14B",0.14392523364486,TRUE,0.00674751680977316,TRUE,NA
"ZNF367",0.00467289719626168,FALSE,NA,FALSE,NA
"ZNF782",0.0289719626168224,FALSE,NA,FALSE,NA
"AAED1",0.105607476635514,TRUE,0.00182724260863091,FALSE,NA
"MFSD14C",0.109345794392523,TRUE,0.00376477594667291,FALSE,NA
"RP11-535M15.1",0.00654205607476636,FALSE,NA,FALSE,NA
"ZNF510",0.014018691588785,FALSE,NA,FALSE,NA
"NUTM2G",0,FALSE,NA,FALSE,NA
"CTSV",0.00373831775700935,FALSE,NA,FALSE,NA
"RP11-498P14.5",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-498P14.3",0.0130841121495327,FALSE,NA,FALSE,NA
"TMOD1",0.00186915887850467,FALSE,NA,FALSE,NA
"CCDC180",0.0158878504672897,FALSE,NA,FALSE,NA
"TDRD7",0.0168224299065421,FALSE,NA,FALSE,NA
"XPA",0.0925233644859813,TRUE,0.00178528555384478,FALSE,NA
"TSTD2",0.0476635514018692,FALSE,NA,FALSE,NA
"NCBP1",0.0429906542056075,FALSE,NA,FALSE,NA
"RP11-244N9.4",0.000934579439252336,FALSE,NA,FALSE,NA
"ANP32B",0.496261682242991,TRUE,0.0275697503242946,TRUE,NA
"NANS",0.201869158878505,TRUE,0.00469828734617936,FALSE,"clean_D2"
"TRIM14",0.0383177570093458,FALSE,NA,FALSE,NA
"FOXE1",0.000934579439252336,FALSE,NA,FALSE,NA
"CORO2A",0.0130841121495327,FALSE,NA,FALSE,NA
"TRMO",0.0336448598130841,FALSE,NA,FALSE,NA
"TBC1D2",0.0607476635514019,TRUE,0.000860910301039375,FALSE,NA
"GABBR2",0.000934579439252336,FALSE,NA,FALSE,NA
"RP11-92C4.6",0.000934579439252336,FALSE,NA,FALSE,NA
"ANKS6",0.0570093457943925,TRUE,0.00121230530713963,FALSE,NA
"GALNT12",0.0214953271028037,FALSE,NA,FALSE,NA
"RP11-92C4.3",0.00186915887850467,FALSE,NA,FALSE,NA
"ALG2",0.0841121495327103,TRUE,0.0011128803932171,FALSE,NA
"COL15A1",0.3,TRUE,0.0786839720846546,TRUE,"clean_D2"
"SEC61B",0.6,TRUE,0.0521926271520233,TRUE,"clean_D2"
"TGFBR1",0.0757009345794393,TRUE,0.00125224446287931,FALSE,NA
"RP11-554F20.1",0.00747663551401869,FALSE,NA,FALSE,NA
"NR4A3",0.0186915887850467,FALSE,NA,FALSE,NA
"STX17-AS1",0.000934579439252336,FALSE,NA,FALSE,NA
"ERP44",0.173831775700935,TRUE,0.003231049788372,FALSE,NA
"STX17",0.0560747663551402,TRUE,0.00146846706581369,FALSE,NA
"RP11-60I3.4",0.000934579439252336,FALSE,NA,FALSE,NA
"INVS",0.117757009345794,TRUE,0.0073450744342662,TRUE,NA
"TEX10",0.0616822429906542,TRUE,0.0011196837016615,FALSE,NA
"MSANTD3-TMEFF1",0.0411214953271028,FALSE,NA,FALSE,NA
"MSANTD3",0.0962616822429907,TRUE,0.0014384850339063,FALSE,NA
"MURC",0.00560747663551402,FALSE,NA,FALSE,NA
"PLPPR1",0.00747663551401869,FALSE,NA,FALSE,NA
"MRPL50",0.0514018691588785,TRUE,0.000852456083358333,FALSE,NA
"BAAT",0,FALSE,NA,FALSE,NA
"ZNF189",0.0196261682242991,FALSE,NA,FALSE,NA
"ALDOB",0,FALSE,NA,FALSE,NA
"GRIN3A",0.000934579439252336,FALSE,NA,FALSE,NA
"TMEM246-AS1",0.00186915887850467,FALSE,NA,FALSE,NA
"TMEM246",0.0261682242990654,FALSE,NA,FALSE,NA
"RNF20",0.0616822429906542,TRUE,0.00105367325617955,FALSE,NA
"LINC01492",0.000934579439252336,FALSE,NA,FALSE,NA
"SMC2-AS1",0,FALSE,NA,FALSE,NA
"SMC2",0.0317757009345794,FALSE,NA,FALSE,NA
"ABCA1",0.151401869158879,TRUE,0.00610845690474895,TRUE,NA
"NIPSNAP3A",0.0542056074766355,TRUE,0.000562901640866491,FALSE,NA
"NIPSNAP3B",0.00841121495327103,FALSE,NA,FALSE,NA
"RP11-217B7.2",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-217B7.3",0.000934579439252336,FALSE,NA,FALSE,NA
"FSD1L",0.0177570093457944,FALSE,NA,FALSE,NA
"SLC44A1",0.330841121495327,TRUE,0.00836491509927822,TRUE,NA
"FKTN",0.0280373831775701,FALSE,NA,FALSE,NA
"TAL2",0,FALSE,NA,FALSE,NA
"TMEM38B",0.0224299065420561,FALSE,NA,FALSE,NA
"RP11-308N19.1",0.00373831775700935,FALSE,NA,FALSE,NA
"LINC01505",0.00280373831775701,FALSE,NA,FALSE,NA
"ZNF462",0.102803738317757,TRUE,0.00162770601703876,FALSE,NA
"RP11-508N12.2",0.00186915887850467,FALSE,NA,FALSE,NA
"RAD23B",0.245794392523364,TRUE,0.00491917506619232,FALSE,NA
"KLF4",0.258878504672897,TRUE,0.0145352549626258,TRUE,NA
"RP11-505C13.1",0,FALSE,NA,FALSE,NA
"FAM206A",0.0476635514018692,FALSE,NA,FALSE,NA
"FRRS1L",0.0102803738317757,FALSE,NA,FALSE,NA
"CTNNAL1",0.0981308411214953,TRUE,0.00194340828883025,FALSE,NA
"IKBKAP",0.0448598130841121,FALSE,NA,FALSE,NA
"ACTL7B",0,FALSE,NA,FALSE,NA
"TMEM245",0.132710280373832,TRUE,0.0030690881229826,FALSE,NA
"EPB41L4B",0.00934579439252336,FALSE,NA,FALSE,NA
"PTPN3",0.0233644859813084,FALSE,NA,FALSE,NA
"PALM2",0.0205607476635514,FALSE,NA,FALSE,NA
"TXN",0.670093457943925,TRUE,0.0363862169586906,TRUE,NA
"PALM2-AKAP2",0.142990654205607,TRUE,0.00469744635210167,FALSE,NA
"AKAP2",0.000934579439252336,FALSE,NA,FALSE,NA
"SVEP1",0.18411214953271,TRUE,0.0101269038739757,TRUE,NA
"C9orf152",0.000934579439252336,FALSE,NA,FALSE,NA
"MUSK",0.00560747663551402,FALSE,NA,FALSE,NA
"LPAR1",0.263551401869159,TRUE,0.008136223971093,TRUE,NA
"KIAA0368",0.164485981308411,TRUE,0.00981735686738277,TRUE,NA
"RP11-202G18.1",0,FALSE,NA,FALSE,NA
"PTGR1",0.14018691588785,TRUE,0.00267361559836825,FALSE,NA
"ZNF483",0.0261682242990654,FALSE,NA,FALSE,NA
"DNAJC25-GNG10",0.179439252336449,TRUE,0.00283886738437721,FALSE,NA
"DNAJC25",0.0532710280373832,TRUE,0.000574616233356528,FALSE,NA
"GNG10",0.0439252336448598,FALSE,NA,FALSE,NA
"C9orf84",0.00373831775700935,FALSE,NA,FALSE,NA
"UGCG",0.117757009345794,TRUE,0.00279126930310026,FALSE,NA
"PTBP3",0.150467289719626,TRUE,0.00488644458085323,FALSE,NA
"SUSD1",0.0420560747663551,FALSE,NA,FALSE,NA
"ZNF883",0.00373831775700935,FALSE,NA,FALSE,NA
"KIAA1958",0.0121495327102804,FALSE,NA,FALSE,NA
"HSDL2",0.0794392523364486,TRUE,0.00129029934795911,FALSE,NA
"C9orf147",0.00934579439252336,FALSE,NA,FALSE,NA
"INIP",0.0831775700934579,TRUE,0.000905111632769336,FALSE,NA
"SNX30",0.0439252336448598,FALSE,NA,FALSE,NA
"SLC46A2",0.000934579439252336,FALSE,NA,FALSE,NA
"FKBP15",0.0906542056074766,TRUE,0.0015223452202553,FALSE,NA
"ZFP37",0.0168224299065421,FALSE,NA,FALSE,NA
"FAM225B",0.0121495327102804,FALSE,NA,FALSE,NA
"FAM225A",0.0149532710280374,FALSE,NA,FALSE,NA
"HDHD3",0.0355140186915888,FALSE,NA,FALSE,NA
"SLC31A2",0.0336448598130841,FALSE,NA,FALSE,NA
"RGS3",0.183177570093458,TRUE,0.00434547480791505,FALSE,NA
"ALAD",0.0869158878504673,TRUE,0.00137924509300495,FALSE,NA
"CDC26",0.248598130841122,TRUE,0.00567919877828534,TRUE,NA
"SLC31A1",0.144859813084112,TRUE,0.00266873263512582,FALSE,"clean_D2"
"PRPF4",0.0841121495327103,TRUE,0.000814324360465176,FALSE,NA
"POLE3",0.11214953271028,TRUE,0.0023592101541887,FALSE,NA
"RNF183",0,FALSE,NA,FALSE,NA
"WDR31",0.0205607476635514,FALSE,NA,FALSE,NA
"BSPRY",0.011214953271028,FALSE,NA,FALSE,NA
"C9orf43",0.000934579439252336,FALSE,NA,FALSE,NA
"RP11-18B16.2",0.00373831775700935,FALSE,NA,FALSE,NA
"RP11-168K11.2",0.000934579439252336,FALSE,NA,FALSE,NA
"RP11-168K11.3",0.000934579439252336,FALSE,NA,FALSE,NA
"AMBP",0,FALSE,NA,FALSE,NA
"ZNF618",0.147663551401869,TRUE,0.00723800917743684,TRUE,NA
"KIF12",0.00186915887850467,FALSE,NA,FALSE,NA
