"program","database","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_APOPTOSIS","REACTOME_APOPTOSIS","3/189","19/765",0.157894736842105,0.639097744360902,-0.911933821151696,0.886241503611155,0.999999971648974,0.822173754329895,"CDKN2A/MAGED1/DAPK3",3
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_CDC42_GTPASE_CYCLE","REACTOME_CDC42_GTPASE_CYCLE","2/189","14/765",0.142857142857143,0.578231292517007,-0.911768835354355,0.896883331494757,0.999999971648974,0.822173754329895,"ARHGAP1/SH3PXD2A",2
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","2/189","14/765",0.142857142857143,0.578231292517007,-0.911768835354355,0.896883331494757,0.999999971648974,0.822173754329895,"DRD4/ACKR1",2
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_SIGNALING_BY_NOTCH","REACTOME_SIGNALING_BY_NOTCH","2/189","14/765",0.142857142857143,0.578231292517007,-0.911768835354355,0.896883331494757,0.999999971648974,0.822173754329895,"MDK/ACTA2",2
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_PROGRAMMED_CELL_DEATH","REACTOME_PROGRAMMED_CELL_DEATH","3/189","20/765",0.15,0.607142857142857,-1.01914940423353,0.906879526039408,0.999999971648974,0.822173754329895,"CDKN2A/MAGED1/DAPK3",3
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_SIGNALING_BY_INTERLEUKINS","REACTOME_SIGNALING_BY_INTERLEUKINS","7/189","41/765",0.170731707317073,0.691056910569106,-1.16403883630796,0.916352604277981,0.999999971648974,0.822173754329895,"COL1A2/FN1/MMP2/P4HB/SDC1/INPPL1/FSCN1",7
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS","REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS","2/189","15/765",0.133333333333333,0.53968253968254,-1.03071544988146,0.918168000866558,0.999999971648974,0.822173754329895,"HSPG2/SDC1",2
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_GPCR_LIGAND_BINDING","REACTOME_GPCR_LIGAND_BINDING","2/189","16/765",0.125,0.505952380952381,-1.14328428196702,0.935286956375593,0.999999971648974,0.822173754329895,"DRD4/ACKR1",2
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_TRANSPORT_OF_SMALL_MOLECULES","REACTOME_TRANSPORT_OF_SMALL_MOLECULES","6/189","38/765",0.157894736842105,0.639097744360902,-1.30641310701181,0.939329971246948,0.999999971648974,0.822173754329895,"HDLBP/FTL/TTYH3/BMP1/P4HB/RYR2",6
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_AMYLOID_FIBER_FORMATION","REACTOME_AMYLOID_FIBER_FORMATION","1/189","10/765",0.1,0.404761904761905,-1.08463491903964,0.942569012005299,0.999999971648974,0.822173754329895,"HSPG2",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_CELLULAR_SENESCENCE","REACTOME_CELLULAR_SENESCENCE","1/189","10/765",0.1,0.404761904761905,-1.08463491903964,0.942569012005299,0.999999971648974,0.822173754329895,"CDKN2A",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT","REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT","1/189","10/765",0.1,0.404761904761905,-1.08463491903964,0.942569012005299,0.999999971648974,0.822173754329895,"SEC24D",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_MAPK6_MAPK4_SIGNALING","REACTOME_MAPK6_MAPK4_SIGNALING","1/189","10/765",0.1,0.404761904761905,-1.08463491903964,0.942569012005299,0.999999971648974,0.822173754329895,"MMP2",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING","REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING","1/189","10/765",0.1,0.404761904761905,-1.08463491903964,0.942569012005299,0.999999971648974,0.822173754329895,"MAGED1",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_PCP_CE_PATHWAY","REACTOME_PCP_CE_PATHWAY","1/189","10/765",0.1,0.404761904761905,-1.08463491903964,0.942569012005299,0.999999971648974,0.822173754329895,"RAC3",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","1/189","10/765",0.1,0.404761904761905,-1.08463491903964,0.942569012005299,0.999999971648974,0.822173754329895,"ACKR1",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_CELL_CYCLE","REACTOME_CELL_CYCLE","5/189","34/765",0.147058823529412,0.595238095238095,-1.38212314807916,0.950726465773778,0.999999971648974,0.822173754329895,"CDKN2A/TUBA1C/TUBB2B/TUBA1A/TUBB2A",5
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS","REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS","1/189","11/765",0.0909090909090909,0.367965367965368,-1.20869822739877,0.956945775887416,0.999999971648974,0.822173754329895,"SERPINH1",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_METABOLISM_OF_LIPIDS","REACTOME_METABOLISM_OF_LIPIDS","4/189","30/765",0.133333333333333,0.53968253968254,-1.4724506426878,0.962412974826415,0.999999971648974,0.822173754329895,"B4GALNT1/SEC24D/MED8/INPPL1",4
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_CELL_CYCLE_CHECKPOINTS","REACTOME_CELL_CYCLE_CHECKPOINTS","1/189","12/765",0.0833333333333333,0.337301587301587,-1.32457149570387,0.967737882462056,0.999999971648974,0.822173754329895,"CDKN2A",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_DEATH_RECEPTOR_SIGNALING","REACTOME_DEATH_RECEPTOR_SIGNALING","1/189","12/765",0.0833333333333333,0.337301587301587,-1.32457149570387,0.967737882462056,0.999999971648974,0.822173754329895,"MAGED1",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_LEISHMANIA_INFECTION","REACTOME_LEISHMANIA_INFECTION","1/189","12/765",0.0833333333333333,0.337301587301587,-1.32457149570387,0.967737882462056,0.999999971648974,0.822173754329895,"ACTB",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES","REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES","1/189","12/765",0.0833333333333333,0.337301587301587,-1.32457149570387,0.967737882462056,0.999999971648974,0.822173754329895,"SEC24D",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING","REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING","1/189","13/765",0.0769230769230769,0.311355311355311,-1.43358780431266,0.975835545429747,0.999999971648974,0.822173754329895,"RAC3",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_RAC1_GTPASE_CYCLE","REACTOME_RAC1_GTPASE_CYCLE","1/189","13/765",0.0769230769230769,0.311355311355311,-1.43358780431266,0.975835545429747,0.999999971648974,0.822173754329895,"ARHGAP1",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION","REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION","9/189","60/765",0.15,0.607142857142857,-1.81460482020065,0.980136536805984,0.999999971648974,0.822173754329895,"COL1A1/COL1A2/CDKN2A/MYL9/THBS1/ITGBL1/MAGED1/TP53I3/MED8",9
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_CELLULAR_RESPONSES_TO_STIMULI","REACTOME_CELLULAR_RESPONSES_TO_STIMULI","21/189","118/765",0.177966101694915,0.720338983050847,-1.89098087087693,0.980206772534069,0.999999971648974,0.822173754329895,"FN1/CREB3L1/SERPINH1/CDKN2A/ATOX1/HSPG2/P4HB/KDELR3/ARFGAP1/CAPZB/TUBA1C/YIF1A/FKBP14/TUBB2B/TUBA1A/MYDGF/GPX8/TUBB2A/HM13/XBP1/GCN1",21
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_SIGNALING_BY_WNT","REACTOME_SIGNALING_BY_WNT","2/189","21/765",0.0952380952380952,0.385487528344671,-1.63463284360117,0.980832113790941,0.999999971648974,0.822173754329895,"SFRP2/RAC3",2
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_INNATE_IMMUNE_SYSTEM","REACTOME_INNATE_IMMUNE_SYSTEM","15/189","90/765",0.166666666666667,0.674603174603175,-1.88126085810175,0.981086244097813,0.999999971648974,0.822173754329895,"PLPP4/FTL/CKAP4/ACTB/ATOX1/PRDX4/COTL1/TNFAIP6/PLAUR/PGM1/IMPDH1/VAT1/QSOX1/S100A9/S100A8",15
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_RHOA_GTPASE_CYCLE","REACTOME_RHOA_GTPASE_CYCLE","1/189","14/765",0.0714285714285714,0.289115646258503,-1.53677166604081,0.981908792655515,0.999999971648974,0.822173754329895,"ARHGAP1",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT","REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT","1/189","14/765",0.0714285714285714,0.289115646258503,-1.53677166604081,0.981908792655515,0.999999971648974,0.822173754329895,"SFRP2",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_SIGNALING_BY_GPCR","REACTOME_SIGNALING_BY_GPCR","3/189","28/765",0.107142857142857,0.433673469387755,-1.74774681285831,0.98347349292719,0.999999971648974,0.822173754329895,"FN1/DRD4/ACKR1",3
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_ESR_MEDIATED_SIGNALING","REACTOME_ESR_MEDIATED_SIGNALING","1/189","15/765",0.0666666666666667,0.26984126984127,-1.63492795498438,0.986461706354727,0.999999971648974,0.822173754329895,"MMP2",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_SARS_COV_INFECTIONS","REACTOME_SARS_COV_INFECTIONS","7/189","52/765",0.134615384615385,0.544871794871795,-1.94606345401651,0.987162794169985,0.999999971648974,0.822173754329895,"HSPG2/PPIB/OST4/SEC24D/IMPDH1/SDC1/FNTB",7
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT","19/189","114/765",0.166666666666667,0.674603174603175,-2.15596438654651,0.990555911339047,0.999999971648974,0.822173754329895,"COL5A1/COL3A1/COL5A2/MMP2/PDLIM7/COL6A2/EPHB3/ENAH/ACTB/MYL9/COL6A1/ITGA10/EVL/TUBA1C/TUBB2B/MYL6/TUBA1A/PLXNA3/TUBB2A",19
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53","2/189","25/765",0.08,0.323809523809524,-1.96783886548538,0.993047171112498,0.999999971648974,0.822173754329895,"CDKN2A/TP53I3",2
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS","4/189","39/765",0.102564102564103,0.415140415140415,-2.14625808653978,0.994465151403033,0.999999971648974,0.822173754329895,"FN1/ACTB/RRBP1/TPM4",4
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_SARS_COV_2_INFECTION","REACTOME_SARS_COV_2_INFECTION","4/189","39/765",0.102564102564103,0.415140415140415,-2.14625808653978,0.994465151403033,0.999999971648974,0.822173754329895,"HSPG2/OST4/SEC24D/SDC1",4
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT","REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT","1/189","22/765",0.0454545454545455,0.183982683982684,-2.22322106048565,0.998243086102777,0.999999971648974,0.822173754329895,"IDH2",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_VIRAL_INFECTION_PATHWAYS","REACTOME_VIRAL_INFECTION_PATHWAYS","18/189","123/765",0.146341463414634,0.592334494773519,-2.82523999972431,0.998941297293584,0.999999971648974,0.822173754329895,"HDLBP/P4HA3/P4HA2/HSPG2/P4HB/RRBP1/PPIB/OST4/TUBA1C/SEC24D/SNF8/TUBB2B/TUBA1A/IMPDH1/SDC1/MED8/FNTB/TUBB2A",18
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_SARS_COV_1_HOST_INTERACTIONS","REACTOME_SARS_COV_1_HOST_INTERACTIONS","1/189","24/765",0.0416666666666667,0.168650793650794,-2.36889790058673,0.999023678945302,0.999999971648974,0.822173754329895,"PPIB",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_INFECTIOUS_DISEASE","REACTOME_INFECTIOUS_DISEASE","22/189","145/765",0.151724137931034,0.614121510673235,-2.95464335164147,0.999278954744821,0.999999971648974,0.822173754329895,"COL5A1/FN1/COL5A2/HDLBP/P4HA3/P4HA2/ACTB/HSPG2/P4HB/RRBP1/PPIB/OST4/TUBA1C/SEC24D/SNF8/TUBB2B/TUBA1A/IMPDH1/SDC1/MED8/FNTB/TUBB2A",22
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_SARS_COV_1_INFECTION","REACTOME_SARS_COV_1_INFECTION","1/189","26/765",0.0384615384615385,0.155677655677656,-2.50748923457227,0.999458456429536,0.999999971648974,0.822173754329895,"PPIB",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_SARS_COV_2_HOST_INTERACTIONS","REACTOME_SARS_COV_2_HOST_INTERACTIONS","1/189","29/765",0.0344827586206897,0.139573070607553,-2.70421007062872,0.999777063741409,0.999999971648974,0.822173754329895,"SEC24D",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE","3/189","60/765",0.05,0.202380952380952,-3.68419766525587,0.999995367441038,0.999999971648974,0.822173754329895,"SSR4/SEC61A1/SSR3",3
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_TRANSLATION","REACTOME_TRANSLATION","3/189","71/765",0.0422535211267606,0.17102615694165,-4.19813699089611,0.999999790451883,0.999999971648974,0.822173754329895,"SSR4/SEC61A1/SSR3",3
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_SIGNALING_BY_ROBO_RECEPTORS","REACTOME_SIGNALING_BY_ROBO_RECEPTORS","2/189","63/765",0.0317460317460317,0.128495842781557,-4.13368635639955,0.999999829988875,0.999999971648974,0.822173754329895,"ENAH/EVL",2
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY","1/189","54/765",0.0185185185185185,0.0749559082892416,-4.03636891437448,0.999999884358617,0.999999971648974,0.822173754329895,"GCN1",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_CELLULAR_RESPONSE_TO_STARVATION","REACTOME_CELLULAR_RESPONSE_TO_STARVATION","1/189","57/765",0.0175438596491228,0.0710108604845447,-4.17347460758279,0.999999954306896,0.999999971648974,0.822173754329895,"GCN1",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES","2/189","68/765",0.0294117647058824,0.119047619047619,-4.35669182372614,0.99999996171616,0.999999971648974,0.822173754329895,"PYCR1/ALDH18A1",2
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_METABOLISM_OF_RNA","REACTOME_METABOLISM_OF_RNA","2/189","69/765",0.0289855072463768,0.117322291235335,-4.40036218872028,0.999999971648974,0.999999971648974,0.822173754329895,"XPOT/FASTK",2
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","13/89","24/472",0.541666666666667,2.87265917602996,4.53452109620675,7.06052227036842e-05,0.00197694623570316,0.00178371088935623,"JUNB/EIF1/INHBA/PHLDA1/IER2/JUN/TSC22D1/IRS2/BTG1/IER3/RHOB/PER1/NR4A1",13
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1","11/89","20/472",0.55,2.91685393258427,4.21833309770271,0.00023230887033993,0.00325232418475903,0.0029344278358728,"RPL34/RPL22/RPL6/RPS6/HNRNPA1/HSP90AB1/RPL14/RPL18/RPS5/NAP1L1/RPS3",11
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY","10/89","23/472",0.434782608695652,2.30581338544211,3.0919177573873,0.00469413074254946,0.0438118869304617,0.0395295220425218,"INHBB/CEBPA/CD81/JUN/TSC22D1/FOXO3/BTG1/RPL18/IER3/F2R",10
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN","5/89","10/472",0.5,2.65168539325843,2.54221578052229,0.0244491007482813,0.171143705237969,0.15441537314704,"IGFBP2/EFHD1/DCC/TGFB2/PTGFR",5
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION","8/89","24/472",0.333333333333333,1.76779026217228,1.85915364944477,0.0619227777006544,0.280206128434251,0.25281755948955,"INHBB/INHBA/RPL9/RPS3A/TGFB2/RPS9/HDAC9/F2R",8
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP","10/89","33/472",0.303030303030303,1.60708205652026,1.74131834894257,0.0703770403786737,0.280206128434251,0.25281755948955,"IGFBP3/GADD45G/PRDM1/INHBA/PCSK1N/CPE/PRRX1/APOD/HDAC9/RABGAP1L",10
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS","8/89","25/472",0.32,1.69707865168539,1.7246623996599,0.0771976356146742,0.280206128434251,0.25281755948955,"TIMP3/AVPR1A/JUN/TGFB2/IER3/GSN/RHOB/F2R",8
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP","6/89","17/472",0.352941176470588,1.87177792465301,1.76291226710474,0.0800588938383575,0.280206128434251,0.25281755948955,"NTRK3/JUNB/IGFBP2/BTG1/RHOB/NR4A1",6
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE","5/89","15/472",0.333333333333333,1.76779026217228,1.45524527911322,0.132566609364901,0.412429451357471,0.372116798217267,"ARHGAP10/GSN/OPHN1/FGD4/AKAP13",5
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING","6/89","24/472",0.25,1.32584269662921,0.789006670739974,0.288485622717064,0.807759743607779,0.728805783706267,"BCL2/PTCH1/CD81/PHLDA1/RHOB/RABGAP1L",6
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_HYPOXIA","HALLMARK_HYPOXIA","7/89","34/472",0.205882352941176,1.09187045604759,0.267783827904717,0.467482880380333,0.995145475297715,0.897875616809969,"BCL2/IGFBP3/JUN/FOXO3/IRS2/BTG1/IER3",7
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM","2/89","10/472",0.2,1.06067415730337,0.0933875184681658,0.591045421661243,0.995145475297715,0.897875616809969,"FOXO3/TNRC6B",2
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY","3/89","16/472",0.1875,0.99438202247191,-0.0110093996587072,0.607944893849917,0.995145475297715,0.897875616809969,"BCL2/INHBB/KAZN",3
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE","4/89","22/472",0.181818181818182,0.964249233912155,-0.0826982855220874,0.622469870833263,0.995145475297715,0.897875616809969,"BCL2/PRLR/CXCL14/CPE",4
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM","2/89","11/472",0.181818181818182,0.964249233912155,-0.0577746472249289,0.645893157454115,0.995145475297715,0.897875616809969,"PTPRG/XIST",2
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS","6/89","34/472",0.176470588235294,0.935888962326504,-0.186870728825594,0.64753518203106,0.995145475297715,0.897875616809969,"IGFBP3/LAMA2/SORBS1/GSN/NCAM1/APOD",6
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN","3/89","17/472",0.176470588235294,0.935888962326504,-0.129645557171463,0.65185254921811,0.995145475297715,0.897875616809969,"RND3/PTGFR/SYNE1",3
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS","4/89","31/472",0.129032258064516,0.684305907937659,-0.875657106543106,0.87061822799734,0.995145475297715,0.897875616809969,"IGFBP3/IRS2/IER3/TPST1",4
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_PEROXISOME","HALLMARK_PEROXISOME","1/89","11/472",0.0909090909090909,0.482124616956078,-0.836907032658254,0.902306322285787,0.995145475297715,0.897875616809969,"CRABP1",1
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM","2/89","23/472",0.0869565217391304,0.461162677088422,-1.27586430467572,0.952030920127243,0.995145475297715,0.897875616809969,"TGFB2/TPST1",2
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","3/89","37/472",0.0810810810810811,0.43000303674461,-1.73914120714133,0.983358552474637,0.995145475297715,0.897875616809969,"ARID5B/BTG1/AUTS2",3
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT","2/89","29/472",0.0689655172413793,0.365749709414955,-1.6977114613348,0.984330446167497,0.995145475297715,0.897875616809969,"CBLB/HSPA1A",2
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE","1/89","20/472",0.05,0.265168539325843,-1.61711010896692,0.986093520486052,0.995145475297715,0.897875616809969,"INHBA",1
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","12/89","101/472",0.118811881188119,0.630103459784181,-2.01911042533323,0.987648734493684,0.995145475297715,0.897875616809969,"TIMP3/IGFBP3/SERPINE2/IGFBP2/VIM/INHBA/LAMA3/JUN/WNT5A/LAMA2/RHOB/PRRX1",12
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","1/89","21/472",0.0476190476190476,0.252541466024612,-1.68738642567475,0.988831743222206,0.995145475297715,0.897875616809969,"RPS14",1
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_COAGULATION","HALLMARK_COAGULATION","2/89","31/472",0.0645161290322581,0.342152953968829,-1.8247045331524,0.989340280241782,0.995145475297715,0.897875616809969,"TIMP3/GSN",2
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS","1/89","24/472",0.0416666666666667,0.220973782771536,-1.88636077602201,0.994234084584178,0.995145475297715,0.897875616809969,"SORBS1",1
"Homeostatic/regulatory fibroblasts","MSigDB_Hallmark","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION","2/89","35/472",0.0571428571428571,0.303049759229535,-2.06348419143664,0.995145475297715,0.995145475297715,0.897875616809969,"LAMA3/CADM3",2
"Homeostatic/regulatory fibroblasts","MSigDB_KEGG_Legacy","KEGG_RIBOSOME","KEGG_RIBOSOME","42/115","52/432",0.807692307692308,3.03411371237458,9.40899039391746,2.14800098684613e-18,6.65880305922299e-17,6.10484490998373e-17,"RPL34/RPL35A/RPS27A/RPL5/RPS13/RPL11/RPL22/RPL6/RPL26/RPL13/RPL12/FAU/RPL19/RPL4/RPS23/RPL9/RPS4X/RPS6/RPL24/RPL38/RPL30/RPL7/RPS3A/RPL14/RPL13A/RPL3/RPL37A/RPL10A/RPL18/RPL32/RPL23/RPS5/RPS8/RPL21/RPS27/RPS20/RPS9/RPS21/RPL37/RPS16/RPS3/RPL36A",42
"Homeostatic/regulatory fibroblasts","MSigDB_KEGG_Legacy","KEGG_PATHWAYS_IN_CANCER","KEGG_PATHWAYS_IN_CANCER","19/115","35/432",0.542857142857143,2.03925465838509,3.85850149466737,0.000264870585198994,0.0041054940705844,0.00376395042124886,"LAMC3/BCL2/PTCH1/BMP4/FGFR1/RUNX1T1/CBLB/CEBPA/DCC/TCF7L2/LAMA3/JUN/HSP90AB1/WNT5A/TGFB2/GLI2/LAMA2/PIK3R1/DAPK1",19
"Homeostatic/regulatory fibroblasts","MSigDB_KEGG_Legacy","KEGG_MAPK_SIGNALING_PATHWAY","KEGG_MAPK_SIGNALING_PATHWAY","10/115","21/432",0.476190476190476,1.7888198757764,2.22958742107147,0.0282070049025827,0.245904621314332,0.22544736079752,"GADD45G/FGFR1/JUN/HSPA1B/TGFB2/CACNA1D/HSPA1A/NTRK2/CACNA2D3/NR4A1",10
"Homeostatic/regulatory fibroblasts","MSigDB_KEGG_Legacy","KEGG_WNT_SIGNALING_PATHWAY","KEGG_WNT_SIGNALING_PATHWAY","7/115","13/432",0.538461538461538,2.02274247491639,2.25262490609378,0.0317296285566881,0.245904621314332,0.22544736079752,"DAAM2/WIF1/DKK2/NKD1/TCF7L2/JUN/WNT5A",7
