"root","gene","original_module","original_rho","rho","q_value","expressed_fraction","same_direction","passes_original_threshold"
"Y_56","GTF3C1","D2_late_increasing",0.272141748453743,-0.224780476633762,1.2301931321117e-13,0.186915887850467,FALSE,TRUE
"Y_56","GNG5","D2_late_increasing",0.272226883979353,-0.353922590836044,1.79502716790127e-32,0.492523364485981,FALSE,TRUE
"Y_56","BAD","D2_late_increasing",0.272724911395005,-0.355426669026569,9.46058331137685e-33,0.353271028037383,FALSE,TRUE
"Y_56","DPYSL3","D2_late_increasing",0.272810372994431,-0.200831981071342,3.90998170466119e-11,0.393457943925234,FALSE,TRUE
"Y_56","TIMM8B","D2_late_increasing",0.272852712251228,-0.397035204325004,4.65411801461263e-41,0.383177570093458,FALSE,TRUE
"Y_56","MYO1C","D2_late_increasing",0.272856617749856,-0.293778308962215,1.66174769033019e-22,0.426168224299065,FALSE,TRUE
"Y_56","CRELD2","D2_late_increasing",0.272967204101695,-0.349082426687499,1.3796876044606e-31,0.234579439252336,FALSE,TRUE
"Y_56","CALR","D2_late_increasing",0.273308014265699,-0.36325165670743,3.21960058434305e-34,0.622429906542056,FALSE,TRUE
"Y_56","C11orf68","D2_late_increasing",0.273537268993181,-0.31515899022983,8.42885118865035e-26,0.257943925233645,FALSE,TRUE
"Y_56","B2M","D2_late_increasing",0.273595198197693,-0.43258452953378,3.21057841870071e-49,0.922429906542056,FALSE,TRUE
"Y_56","C19orf24","D2_late_increasing",0.273881596770607,-0.339401459480743,7.32950013593864e-30,0.24018691588785,FALSE,TRUE
"Y_56","FAM102A","D2_late_increasing",0.273957519375275,-0.27902210685797,2.14854900294685e-20,0.219626168224299,FALSE,TRUE
"Y_56","NUTF2","D2_late_increasing",0.273957677608342,-0.355372438299956,9.66254565202058e-33,0.305607476635514,FALSE,TRUE
"Y_56","UROS","D2_late_increasing",0.274023879192736,-0.313725160516365,1.42833967374594e-25,0.190654205607477,FALSE,TRUE
"Y_56","CALM3","D2_late_increasing",0.274075492131294,-0.362594064762397,4.30140775608994e-34,0.450467289719626,FALSE,TRUE
"Y_56","PRICKLE1","D2_late_increasing",0.274590081970782,-0.0845135618813295,0.00578468838721428,0.24018691588785,FALSE,FALSE
"Y_56","TXNDC15","D2_late_increasing",0.274762961321878,-0.262058946673132,4.0822296264704e-18,0.214953271028037,FALSE,TRUE
"Y_56","EFEMP1","D2_late_increasing",0.274892634173123,-0.356708539681167,5.52305084422367e-33,0.313084112149533,FALSE,TRUE
"Y_56","CCDC124","D2_late_increasing",0.274971255554789,-0.397681021148231,3.36971488931817e-41,0.298130841121495,FALSE,TRUE
"Y_56","NDUFB2","D2_late_increasing",0.274977605649527,-0.432594766950742,3.2102209031903e-49,0.57196261682243,FALSE,TRUE
"Y_56","GRINA","D2_late_increasing",0.275030266770622,-0.375455585398444,1.34561771913669e-36,0.298130841121495,FALSE,TRUE
"Y_56","FAM177A1","D2_late_increasing",0.275317061208709,-0.264733926519712,1.82122733083645e-18,0.216822429906542,FALSE,TRUE
"Y_56","GIPC1","D2_late_increasing",0.275372868606672,-0.252252618722871,7.13880542534083e-17,0.237383177570093,FALSE,TRUE
"Y_56","ZNF106","D2_late_increasing",0.275559867279956,-0.210047335127134,4.59768447940672e-12,0.272897196261682,FALSE,TRUE
"Y_56","SLC12A4","D2_late_increasing",0.275920506096067,-0.236064870529912,6.4729238778846e-15,0.153271028037383,FALSE,TRUE
"Y_56","SRPX2","D2_late_increasing",0.276201480084267,-0.199029064795038,5.85305067570599e-11,0.126168224299065,FALSE,FALSE
"Y_56","ECHS1","D2_late_increasing",0.276237643322345,-0.332893249024168,9.55973965747692e-29,0.260747663551402,FALSE,TRUE
"Y_56","ANXA1","D2_late_increasing",0.276777974889898,-0.301925669722331,9.87118135147054e-24,0.469158878504673,FALSE,TRUE
"Y_56","FAM234A","D2_late_increasing",0.276908628675247,-0.267915505167405,6.91941096263317e-19,0.150467289719626,FALSE,TRUE
"Y_56","TWF2","D2_late_increasing",0.27691609828261,-0.32975509644585,3.27246658272493e-28,0.258878504672897,FALSE,TRUE
"Y_56","ITGA5","D2_late_increasing",0.277024670262131,-0.281497120958007,9.79197965841391e-21,0.164485981308411,FALSE,TRUE
"Y_56","RARRES3","D2_late_increasing",0.277074490486942,-0.405232318572539,7.60061416271184e-43,0.226168224299065,FALSE,TRUE
"Y_56","AKR1C3","D2_late_increasing",0.277204546943218,-0.334772474376119,4.60392289994516e-29,0.178504672897196,FALSE,TRUE
"Y_56","TMEM208","D2_late_increasing",0.277240139389021,-0.328715917191372,4.91620241035114e-28,0.235514018691589,FALSE,TRUE
"Y_56","BUD31","D2_late_increasing",0.27753645365837,-0.348208489001037,1.98872956874716e-31,0.290654205607477,FALSE,TRUE
"Y_56","CCDC167","D2_late_increasing",0.277779475570023,-0.337361499896216,1.66204814113525e-29,0.157009345794393,FALSE,TRUE
"Y_56","SCARF2","D2_late_increasing",0.27780247438248,-0.305243479399653,3.07581617163775e-24,0.270093457943925,FALSE,TRUE
"Y_56","RNPEPL1","D2_late_increasing",0.277857885084027,-0.276566061473028,4.71427689901758e-20,0.12803738317757,FALSE,TRUE
"Y_56","OLFM2","D2_late_increasing",0.27787648434333,-0.281931846289614,8.54333977831727e-21,0.31214953271028,FALSE,TRUE
"Y_56","SPINT2","D2_late_increasing",0.277918490703979,-0.261586508455486,4.70075903106455e-18,0.25607476635514,FALSE,TRUE
"Y_56","BRI3","D2_late_increasing",0.277955830118132,-0.388312824157812,3.25813118989086e-39,0.565420560747664,FALSE,TRUE
"Y_56","RP11-196G11.1","D2_late_increasing",0.278356350271461,-0.266560691628137,1.04509054211952e-18,0.141121495327103,FALSE,TRUE
"Y_56","KCNK6","D2_late_increasing",0.278494613746152,-0.205096897383159,1.47175671667511e-11,0.139252336448598,FALSE,TRUE
"Y_56","LRPAP1","D2_late_increasing",0.27851338830266,-0.351233953121616,5.63204262155841e-32,0.345794392523364,FALSE,TRUE
"Y_56","FBLIM1","D2_late_increasing",0.278562823219375,-0.281003622855597,1.14239444556383e-20,0.186915887850467,FALSE,TRUE
"Y_56","ARSA","D2_late_increasing",0.278588798810745,-0.279636136895589,1.76745663605554e-20,0.192523364485981,FALSE,TRUE
"Y_56","RNASEH2C","D2_late_increasing",0.279053964871915,-0.373513113378666,3.28571836145466e-36,0.35607476635514,FALSE,TRUE
"Y_56","TXNL4A","D2_late_increasing",0.27940315217901,-0.3420638253344,2.49698391721402e-30,0.364485981308411,FALSE,TRUE
"Y_56","GTF3C6","D2_late_increasing",0.279591364702765,-0.338065284430914,1.25635720623212e-29,0.24392523364486,FALSE,TRUE
"Y_56","AKT1S1","D2_late_increasing",0.279802957126275,-0.324653989938763,2.3666324374489e-27,0.199065420560748,FALSE,TRUE
"Y_56","SH3GL1","D2_late_increasing",0.279846012679709,-0.307170389059377,1.54202871002674e-24,0.236448598130841,FALSE,TRUE
"Y_56","AP3D1","D2_late_increasing",0.280025324060645,-0.197733001369527,7.83055822515115e-11,0.213084112149533,FALSE,FALSE
"Y_56","QSOX1","D2_late_increasing",0.280177030081057,-0.300317253245279,1.74696004719896e-23,0.241121495327103,FALSE,TRUE
"Y_56","TXLNA","D2_late_increasing",0.280522780229485,-0.277763627053693,3.21965380943502e-20,0.201869158878505,FALSE,TRUE
"Y_56","GPC6","D2_late_increasing",0.280527796657599,-0.0492555954873521,0.108401820109267,0.147663551401869,FALSE,FALSE
"Y_56","LTBP3","D2_late_increasing",0.281206191282645,-0.29946859585181,2.34640393248366e-23,0.504672897196262,FALSE,TRUE
"Y_56","FAM229B","D2_late_increasing",0.281334152452544,-0.355570787600479,8.92892330165336e-33,0.205607476635514,FALSE,TRUE
"Y_56","C12orf75","D2_late_increasing",0.281732491790238,-0.263487351634165,2.6498790315342e-18,0.225233644859813,FALSE,TRUE
"Y_56","SRM","D2_late_increasing",0.282022835598442,-0.340802869712971,4.16047731134628e-30,0.347663551401869,FALSE,TRUE
"Y_56","PPDPF","D2_late_increasing",0.282268102695141,-0.392882389043692,3.5703349740552e-40,0.516822429906542,FALSE,TRUE
"Y_56","PRKCDBP","D2_late_increasing",0.282286600361517,-0.424025847155458,3.6648065289703e-47,0.498130841121495,FALSE,TRUE
"Y_56","GTF3A","D2_late_increasing",0.28233590885667,-0.353244142873093,2.40408853524622e-32,0.246728971962617,FALSE,TRUE
"Y_56","JDP2","D2_late_increasing",0.282600641856938,-0.231744046496716,2.0276879982918e-14,0.185981308411215,FALSE,TRUE
"Y_56","RP11-282O18.3","D2_late_increasing",0.282629627975451,-0.368890042883635,2.62852473999703e-35,0.371028037383178,FALSE,TRUE
"Y_56","TRAPPC1","D2_late_increasing",0.282969914272872,-0.365429147546126,1.22570949945869e-34,0.333644859813084,FALSE,TRUE
"Y_56","GSR","D2_late_increasing",0.282991260398577,-0.200105590555276,4.58992160236595e-11,0.102803738317757,FALSE,TRUE
"Y_56","PDIA5","D2_late_increasing",0.283234101641879,-0.255760085577697,2.60884482430484e-17,0.219626168224299,FALSE,TRUE
"Y_56","RHOC","D2_late_increasing",0.28341156248079,-0.426875212109653,7.73800238866081e-48,0.568224299065421,FALSE,TRUE
"Y_56","UROD","D2_late_increasing",0.283785908899116,-0.392924048448533,3.51074061392829e-40,0.282242990654206,FALSE,TRUE
"Y_56","IMPDH1","D2_late_increasing",0.283915593578579,-0.289200499905789,7.74671887980525e-22,0.151401869158879,FALSE,TRUE
"Y_56","YIF1B","D2_late_increasing",0.284586038999027,-0.26987195575443,3.80343604528055e-19,0.166355140186916,FALSE,TRUE
"Y_56","MED8","D2_late_increasing",0.284987149792176,-0.334231994969302,5.69529779240418e-29,0.174766355140187,FALSE,TRUE
"Y_56","UQCC2","D2_late_increasing",0.28502550050368,-0.377051025980072,6.49644195879119e-37,0.27196261682243,FALSE,TRUE
"Y_56","CD276","D2_late_increasing",0.285251136161698,-0.29260371379219,2.47181006949251e-22,0.241121495327103,FALSE,TRUE
"Y_56","GLMP","D2_late_increasing",0.285670743083627,-0.340368791053037,4.96917054296721e-30,0.217757009345794,FALSE,TRUE
"Y_56","BTN3A2","D2_late_increasing",0.285936555506792,-0.325158806863335,1.94646753944874e-27,0.18785046728972,FALSE,TRUE
"Y_56","TANC2","D2_late_increasing",0.285960073200249,-0.0360357869944348,0.239963040593677,0.162616822429907,FALSE,FALSE
"Y_56","ZNHIT1","D2_late_increasing",0.286532067204067,-0.423011433013095,6.32509728604017e-47,0.474766355140187,FALSE,TRUE
"Y_56","EIF4G1","D2_late_increasing",0.286535391327367,-0.29989378731212,2.02424032561777e-23,0.396261682242991,FALSE,TRUE
"Y_56","UQCRQ","D2_late_increasing",0.286536368612786,-0.453547539583637,1.64330566402668e-54,0.658878504672897,FALSE,TRUE
"Y_56","GRIN2D","D2_late_increasing",0.286545683681659,-0.20383963971686,1.96756689138755e-11,0.104672897196262,FALSE,TRUE
"Y_56","COPA","D2_late_increasing",0.286642541906523,-0.295420288970671,9.48921690037518e-23,0.404672897196262,FALSE,TRUE
"Y_56","FMO1","D2_late_increasing",0.286758602453975,-0.33996331155471,5.82456003185624e-30,0.158878504672897,FALSE,TRUE
"Y_56","CD63","D2_late_increasing",0.286893759177278,-0.551141615707001,1.06929777066243e-84,0.907476635514019,FALSE,TRUE
"Y_56","ARPC4","D2_late_increasing",0.287013414004348,-0.322028452594468,6.43074046888325e-27,0.357943925233645,FALSE,TRUE
"Y_56","ITGB1BP1","D2_late_increasing",0.287194763220433,-0.283946275553728,4.43503021620533e-21,0.250467289719626,FALSE,TRUE
"Y_56","NDST1","D2_late_increasing",0.287221014198338,-0.246926532005881,3.2512047532564e-16,0.195327102803738,FALSE,TRUE
"Y_56","CHPF2","D2_late_increasing",0.287221606824667,-0.256704088550465,1.99086603841383e-17,0.194392523364486,FALSE,TRUE
"Y_56","GLT8D2","D2_late_increasing",0.287329499793741,-0.293426910509349,1.8711199432579e-22,0.247663551401869,FALSE,TRUE
"Y_56","ATP6V0D1","D2_late_increasing",0.287482733842198,-0.317471732214334,3.58950022086147e-26,0.257943925233645,FALSE,TRUE
"Y_56","SEMA3C","D2_late_increasing",0.287590814417172,-0.189139845980494,5.09305294216309e-10,0.149532710280374,FALSE,FALSE
"Y_56","PLEKHA4","D2_late_increasing",0.287692623432099,-0.298818762126956,2.93946033634618e-23,0.192523364485981,FALSE,TRUE
"Y_56","ARPC1A","D2_late_increasing",0.287769468125685,-0.269407059473341,4.38433682401849e-19,0.247663551401869,FALSE,TRUE
"Y_56","A2M","D2_late_increasing",0.288151148286131,-0.317521352778443,3.52886897012792e-26,0.237383177570093,FALSE,TRUE
"Y_56","CDK2AP1","D2_late_increasing",0.288310062783907,-0.381332753032621,8.85810415436954e-38,0.319626168224299,FALSE,TRUE
"Y_56","MINOS1-NBL1","D2_late_increasing",0.288600034758092,-0.239649164508645,2.443793687843e-15,0.131775700934579,FALSE,TRUE
"Y_56","HAPLN3","D2_late_increasing",0.288755642572066,-0.318839609505196,2.15078899067261e-26,0.175700934579439,FALSE,TRUE
"Y_56","TPM2","D2_late_increasing",0.288842174067557,-0.36479136772073,1.61265588392255e-34,0.477570093457944,FALSE,TRUE
"Y_56","ZEB1","D2_late_increasing",0.289042367108784,-0.107740415082811,0.000427877197963585,0.233644859813084,FALSE,FALSE
"Y_56","ERCC1","D2_late_increasing",0.289059840205555,-0.289766311739524,6.39758765596146e-22,0.388785046728972,FALSE,TRUE
"Y_56","MEIS3","D2_late_increasing",0.289097401830625,-0.247179266022428,3.028821246744e-16,0.210280373831776,FALSE,TRUE
"Y_56","ACTB","D2_late_increasing",0.289279770870115,-0.479450815219506,1.38275117263718e-61,0.926168224299065,FALSE,TRUE
"Y_56","MYLK","D2_late_increasing",0.289307711566872,-0.23991575110256,2.27316928988478e-15,0.165420560747664,FALSE,TRUE
"Y_56","CD82","D2_late_increasing",0.289386119360412,-0.288848527834753,8.69315616878514e-22,0.230841121495327,FALSE,TRUE
"Y_56","PLXNB2","D2_late_increasing",0.289415124356322,-0.293096233818387,2.09471199069148e-22,0.28785046728972,FALSE,TRUE
"Y_56","PLOD2","D2_late_increasing",0.289627951102076,-0.224582392357588,1.29303647324499e-13,0.144859813084112,FALSE,TRUE
"Y_56","LINC01615","D2_late_increasing",0.289837029608947,-0.354062379013238,1.69344529148725e-32,0.139252336448598,FALSE,TRUE
"Y_56","MRPL17","D2_late_increasing",0.289870844383338,-0.337042593689719,1.88556113524802e-29,0.248598130841122,FALSE,TRUE
"Y_56","SLC39A13","D2_late_increasing",0.290003641364281,-0.290848188825036,4.45929181264814e-22,0.231775700934579,FALSE,TRUE
"Y_56","ARHGAP28","D2_late_increasing",0.290522127873881,-0.144797940772053,2.09641796026706e-06,0.107476635514019,FALSE,FALSE
"Y_56","RAD51B","D2_late_increasing",0.290735010147544,-0.15540339278024,3.4874292141588e-07,0.194392523364486,FALSE,FALSE
"Y_56","CTSC","D2_late_increasing",0.291278277129743,-0.372901999098357,4.33998475702858e-36,0.310280373831776,FALSE,TRUE
"Y_56","NANS","D2_late_increasing",0.291354903844867,-0.348535614713772,1.73827162109045e-31,0.201869158878505,FALSE,TRUE
"Y_56","GAA","D2_late_increasing",0.291567017003782,-0.346035919318429,4.89361107981666e-31,0.248598130841122,FALSE,TRUE
"Y_56","TNFRSF1A","D2_late_increasing",0.291606651559903,-0.367368727105523,5.17885424936634e-35,0.393457943925234,FALSE,TRUE
"Y_56","GALNT2","D2_late_increasing",0.29184814283142,-0.212860904459149,2.3513838054298e-12,0.225233644859813,FALSE,TRUE
"Y_56","PLAUR","D2_late_increasing",0.291874029740402,-0.279871488601351,1.64318401113345e-20,0.227102803738318,FALSE,TRUE
"Y_56","PAPSS2","D2_late_increasing",0.29194965672069,-0.229204869934282,3.94362316783461e-14,0.201869158878505,FALSE,TRUE
"Y_56","DAPK3","D2_late_increasing",0.292231986054214,-0.232803260999668,1.53600492184858e-14,0.227102803738318,FALSE,TRUE
"Y_56","GPI","D2_late_increasing",0.292314498604974,-0.313673780104797,1.45200362977695e-25,0.368224299065421,FALSE,TRUE
"Y_56","AGTRAP","D2_late_increasing",0.292395503785997,-0.365192844520631,1.35248274200137e-34,0.211214953271028,FALSE,TRUE
"Y_56","HOMER3","D2_late_increasing",0.292623519324847,-0.301974487405717,9.71587266287913e-24,0.193457943925234,FALSE,TRUE
"Y_56","NAA10","D2_late_increasing",0.292753985261362,-0.33510526114993,4.04772662498608e-29,0.267289719626168,FALSE,TRUE
"Y_56","COPZ1","D2_late_increasing",0.293778224743732,-0.333748485988855,6.88233046074526e-29,0.293457943925234,FALSE,TRUE
"Y_56","NRBP1","D2_late_increasing",0.293824751547347,-0.327096788729437,9.1982956004802e-28,0.293457943925234,FALSE,TRUE
"Y_56","NPTX2","D2_late_increasing",0.294310308804282,-0.279285369696457,1.97691038894293e-20,0.150467289719626,FALSE,TRUE
"Y_56","CXXC5","D2_late_increasing",0.294316593906844,-0.337443975304016,1.61034547323202e-29,0.28785046728972,FALSE,TRUE
"Y_56","TMEM147","D2_late_increasing",0.294494220167043,-0.347678908483294,2.47360290003674e-31,0.298130841121495,FALSE,TRUE
"Y_56","CTTN","D2_late_increasing",0.294966268189871,-0.257051190043791,1.79772962589419e-17,0.34018691588785,FALSE,TRUE
"Y_56","METRNL","D2_late_increasing",0.295293556651745,-0.330319038377375,2.61894905087791e-28,0.360747663551402,FALSE,TRUE
"Y_56","XBP1","D2_late_increasing",0.295781830948121,-0.311935431782454,2.72149953146306e-25,0.269158878504673,FALSE,TRUE
"Y_56","FUT11","D2_late_increasing",0.296106700414475,-0.322473498837313,5.43348649051386e-27,0.297196261682243,FALSE,TRUE
"Y_56","DNPH1","D2_late_increasing",0.296383788381792,-0.368176704202777,3.60138654410706e-35,0.276635514018692,FALSE,TRUE
"Y_56","MRPL52","D2_late_increasing",0.296637416939673,-0.385560251053603,1.21393459701893e-38,0.34392523364486,FALSE,TRUE
"Y_56","ST3GAL2","D2_late_increasing",0.297423204683672,-0.223892892314767,1.5398067333861e-13,0.270093457943925,FALSE,TRUE
"Y_56","FIBP","D2_late_increasing",0.297572005558712,-0.364802029747062,1.60947325328327e-34,0.219626168224299,FALSE,TRUE
"Y_56","ETHE1","D2_late_increasing",0.297775223702664,-0.337938834900273,1.32039127028727e-29,0.258878504672897,FALSE,TRUE
"Y_56","TMEM219","D2_late_increasing",0.298245180665779,-0.399978483476512,1.09177015994262e-41,0.432710280373832,FALSE,TRUE
"Y_56","CDC42EP5","D2_late_increasing",0.298352564038431,-0.381213351402638,9.34732375486607e-38,0.307476635514019,FALSE,TRUE
"Y_56","C7orf73","D2_late_increasing",0.298382469023881,-0.309663812184618,6.24007747566896e-25,0.344859813084112,FALSE,TRUE
"Y_56","S100A13","D2_late_increasing",0.298424469450964,-0.494470243693664,5.93035192012668e-66,0.679439252336449,FALSE,TRUE
"Y_56","ZYX","D2_late_increasing",0.298855996913918,-0.346591871084737,3.88623310741485e-31,0.319626168224299,FALSE,TRUE
"Y_56","PDZRN4","D2_late_increasing",0.298887452603539,-0.102276757644576,0.000826045907165134,0.107476635514019,FALSE,FALSE
"Y_56","MRPL12","D2_late_increasing",0.299141586634048,-0.345688601986815,5.65354196071713e-31,0.214953271028037,FALSE,TRUE
"Y_56","MAP7D1","D2_late_increasing",0.30001879958585,-0.310095047352633,5.34884925486145e-25,0.265420560747664,FALSE,TRUE
"Y_56","FHL3","D2_late_increasing",0.300110490159261,-0.313455699182908,1.56728753732585e-25,0.150467289719626,FALSE,TRUE
"Y_56","PGLS","D2_late_increasing",0.300321597918804,-0.391363726141455,7.42383933259943e-40,0.347663551401869,FALSE,TRUE
"Y_56","CAPZB","D2_late_increasing",0.30069096808655,-0.243537590244079,8.39464225971743e-16,0.582242990654206,FALSE,TRUE
"Y_56","ERI3","D2_late_increasing",0.30090082692024,-0.273495915970934,1.22884740282097e-19,0.219626168224299,FALSE,TRUE
"Y_56","PDE4DIP","D2_late_increasing",0.301078638880458,-0.262772980536501,3.29231062093382e-18,0.157943925233645,FALSE,TRUE
"Y_56","GALNT10","D2_late_increasing",0.301198875684846,-0.18104900634109,2.734504474882e-09,0.188785046728972,FALSE,FALSE
"Y_56","B4GALT1","D2_late_increasing",0.301964041769711,-0.264030263003337,2.246554883206e-18,0.331775700934579,FALSE,TRUE
"Y_56","NME1","D2_late_increasing",0.302041021167956,-0.347287147432362,2.90767613921792e-31,0.317757009345794,FALSE,TRUE
"Y_56","LMF2","D2_late_increasing",0.302044935310864,-0.287825725841842,1.21903480634687e-21,0.279439252336449,FALSE,TRUE
"Y_56","DPM2","D2_late_increasing",0.302383279107274,-0.371403125755292,8.51234871984505e-36,0.246728971962617,FALSE,TRUE
"Y_56","VTI1B","D2_late_increasing",0.302427215112664,-0.336816251743711,2.05946026666576e-29,0.258878504672897,FALSE,TRUE
"Y_56","TRAPPC2L","D2_late_increasing",0.302638894698784,-0.390685157015962,1.03116866072622e-39,0.307476635514019,FALSE,TRUE
"Y_56","THBS3","D2_late_increasing",0.302667695090233,-0.294967901979566,1.1093210145849e-22,0.319626168224299,FALSE,TRUE
"Y_56","CNN2","D2_late_increasing",0.302758116434915,-0.351141044301845,5.84733234729578e-32,0.34392523364486,FALSE,TRUE
"Y_56","DYNLT1","D2_late_increasing",0.302807759354098,-0.365781284421178,1.0539454259129e-34,0.318691588785047,FALSE,TRUE
"Y_56","VGLL3","D2_late_increasing",0.303011324357491,-0.206373129694502,1.09278943919649e-11,0.165420560747664,FALSE,TRUE
"Y_56","TRIOBP","D2_late_increasing",0.303034331937605,-0.315623062159955,7.13931547211774e-26,0.34392523364486,FALSE,TRUE
"Y_56","THBS1","D2_late_increasing",0.303241679818549,-0.285430831384794,2.70788764824794e-21,0.163551401869159,FALSE,TRUE
"Y_56","EPHB3","D2_late_increasing",0.303361857520683,-0.312168346917592,2.49972527158777e-25,0.181308411214953,FALSE,TRUE
"Y_56","POMP","D2_late_increasing",0.303533850390087,-0.376564574606899,8.09166535807521e-37,0.392523364485981,FALSE,TRUE
"Y_56","MFAP2","D2_late_increasing",0.303948029526481,-0.410559449888443,4.74411391497514e-44,0.35981308411215,FALSE,TRUE
"Y_56","FAM195B","D2_late_increasing",0.304139634344958,-0.359671118166132,1.5210227108142e-33,0.319626168224299,FALSE,TRUE
"Y_56","C11orf96","D2_late_increasing",0.304146468543666,-0.366853410773767,6.53090125706379e-35,0.275700934579439,FALSE,TRUE
"Y_56","PXDN","D2_late_increasing",0.304429399215355,-0.253675374497512,4.75935576733701e-17,0.342056074766355,FALSE,TRUE
"Y_56","COMMD5","D2_late_increasing",0.304773195660554,-0.333295225978744,8.19648860798584e-29,0.168224299065421,FALSE,TRUE
"Y_56","P4HA3","D2_late_increasing",0.304777794503482,-0.215830778724528,1.14625186083515e-12,0.199065420560748,FALSE,TRUE
"Y_56","VOPP1","D2_late_increasing",0.304874698011244,-0.254272963934903,4.00260947075674e-17,0.206542056074766,FALSE,TRUE
"Y_56","ALDH1L2","D2_late_increasing",0.305192348663354,-0.166390123948425,4.77801947341883e-08,0.107476635514019,FALSE,FALSE
"Y_56","TNFSF10","D2_late_increasing",0.305417454760331,-0.392033236776772,5.406882306819e-40,0.299065420560748,FALSE,TRUE
"Y_56","HEXA","D2_late_increasing",0.305626911016022,-0.356759777780677,5.41448100655467e-33,0.322429906542056,FALSE,TRUE
"Y_56","SEMA3B","D2_late_increasing",0.305779822818736,-0.249907428970136,1.39464962928813e-16,0.14392523364486,FALSE,TRUE
"Y_56","UBE2L6","D2_late_increasing",0.306046674598746,-0.38969165602067,1.67191411275737e-39,0.258878504672897,FALSE,TRUE
"Y_56","SURF4","D2_late_increasing",0.306381598941774,-0.386737947365954,6.9914996956706e-39,0.408411214953271,FALSE,TRUE
"Y_56","SPARCL1","D2_late_increasing",0.30638732322163,-0.326604270980639,1.11240171298134e-27,0.358878504672897,FALSE,TRUE
"Y_56","LASP1","D2_late_increasing",0.306482041780818,-0.254746049171385,3.48628836495149e-17,0.28785046728972,FALSE,TRUE
"Y_56","TP53I3","D2_late_increasing",0.306594223244333,-0.376748882864452,7.44264137319087e-37,0.188785046728972,FALSE,TRUE
"Y_56","SRPRB","D2_late_increasing",0.307794948031302,-0.313722340660637,1.42833967374594e-25,0.245794392523364,FALSE,TRUE
"Y_56","SHISA5","D2_late_increasing",0.307910264556025,-0.380668456722656,1.20488852557488e-37,0.352336448598131,FALSE,TRUE
"Y_56","CTGF","D2_late_increasing",0.308022470001232,-0.279035285671498,2.14229880065213e-20,0.303738317757009,FALSE,TRUE
"Y_56","AC024592.12","D2_late_increasing",0.308287249515752,-0.371776604914071,7.1825509947187e-36,0.285046728971963,FALSE,TRUE
"Y_56","TENM3","D2_late_increasing",0.308357098542565,-0.0646864308893974,0.0348701095454617,0.251401869158879,FALSE,FALSE
"Y_56","TMEM261","D2_late_increasing",0.308376914219322,-0.382573927514177,4.94919063644772e-38,0.276635514018692,FALSE,TRUE
"Y_56","JTB","D2_late_increasing",0.308403624112101,-0.421733699219634,1.23448672205211e-46,0.437383177570093,FALSE,TRUE
"Y_56","NSMCE1","D2_late_increasing",0.308556895720447,-0.377239244599656,5.98346638806093e-37,0.21588785046729,FALSE,TRUE
"Y_56","CCDC28B","D2_late_increasing",0.308711943523575,-0.396213641473819,7.01921604152449e-41,0.176635514018692,FALSE,TRUE
"Y_56","GRN","D2_late_increasing",0.308988876089224,-0.399203467758174,1.60751843176388e-41,0.500934579439252,FALSE,TRUE
"Y_56","FLNA","D2_late_increasing",0.309270198599038,-0.37582426275249,1.13531354470462e-36,0.586915887850467,FALSE,TRUE
"Y_56","COPG1","D2_late_increasing",0.309332604915426,-0.286363276801942,1.98837929150117e-21,0.214018691588785,FALSE,TRUE
"Y_56","EIF4E2","D2_late_increasing",0.3095754879564,-0.333347039090845,8.04345099073976e-29,0.282242990654206,FALSE,TRUE
"Y_56","LAMB2","D2_late_increasing",0.309701530187139,-0.360567822968698,1.04055852671666e-33,0.451401869158878,FALSE,TRUE
"Y_56","SHC1","D2_late_increasing",0.310042119129298,-0.337320464141804,1.68654437020797e-29,0.327102803738318,FALSE,TRUE
"Y_56","LUM","D2_late_increasing",0.310658051075477,-0.436663479874736,3.19091285493862e-50,0.688785046728972,FALSE,TRUE
"Y_56","ISLR","D2_late_increasing",0.310728741027007,-0.398666860597277,2.08575145335601e-41,0.542990654205607,FALSE,TRUE
"Y_56","MYO1D","D2_late_increasing",0.310750582072208,-0.124836168456888,4.39933951186993e-05,0.363551401869159,FALSE,FALSE
"Y_56","NEK6","D2_late_increasing",0.31100967576852,-0.212194660953884,2.75738093411852e-12,0.15981308411215,FALSE,TRUE
"Y_56","PGM1","D2_late_increasing",0.311012159585207,-0.341752878569442,2.82924210724698e-30,0.168224299065421,FALSE,TRUE
"Y_56","PFN1","D2_late_increasing",0.311057521835481,-0.489446204182895,1.82517157102458e-64,0.818691588785047,FALSE,TRUE
"Y_56","TMEM176B","D2_late_increasing",0.31137637294273,-0.447178707394163,7.16939189857112e-53,0.485981308411215,FALSE,TRUE
"Y_56","MLEC","D2_late_increasing",0.311505840365823,-0.400230420637073,9.64005793647595e-42,0.334579439252336,FALSE,TRUE
"Y_56","HN1","D2_late_increasing",0.311701717797788,-0.331240325329087,1.82314726953952e-28,0.216822429906542,FALSE,TRUE
"Y_56","EDIL3","D2_late_increasing",0.311849220246233,-0.127596919995947,2.9631145772683e-05,0.271028037383178,FALSE,FALSE
"Y_56","SNF8","D2_late_increasing",0.312119418678311,-0.381842968413872,6.9729112782328e-38,0.304672897196262,FALSE,TRUE
"Y_56","MPG","D2_late_increasing",0.312180582282609,-0.372243484476612,5.82022414380481e-36,0.34392523364486,FALSE,TRUE
