"gene","spearman_rho.mixed_remodeling_branch","fdr.mixed_remodeling_branch","spearman_rho.ecm_dominant_branch","fdr.ecm_dominant_branch","branch_pattern","original_module"
"ATP5J2",0.355833555317939,1.56981416009353e-27,0.0487231193989108,0.203335861509542,"mixed_remodeling_branch_biased","D2_late_increasing"
"CAPNS1",0.350444758989459,1.03553093076734e-26,0.0915003970320079,0.0176040337464564,"mixed_remodeling_branch_biased","D2_late_increasing"
"ATP5G3",0.343133987503802,1.2570708990575e-25,0.124460408510667,0.00126885346678418,"mixed_remodeling_branch_biased","D2_late_increasing"
"MBOAT7",0.275469132004628,8.36677189397496e-17,0.149225354326704,0.000109102154683995,"mixed_remodeling_branch_biased","D2_late_increasing"
"WDR45",0.298150928789632,1.60553412172845e-19,0.109700988343209,0.00444933847558703,"mixed_remodeling_branch_biased","D2_late_increasing"
"SLC35A4",0.288514397129221,2.46020725078368e-18,0.0807150579939059,0.0361582134359251,"mixed_remodeling_branch_biased","D2_late_increasing"
"CSF1",0.268747524326989,4.81676701761952e-16,0.240226393310045,3.45649856439113e-10,"common_increasing","D2_late_increasing"
"TES",0.250104011542954,4.81336870338989e-14,0.153530937800423,6.8686891708206e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"C11orf98",0.316526609802096,6.73507384074559e-22,0.0581197357500575,0.129661349144985,"mixed_remodeling_branch_biased","D2_late_increasing"
"MRPS11",0.312229630561696,2.48358870734188e-21,0.101028404736728,0.00882589085602171,"mixed_remodeling_branch_biased","D2_late_increasing"
"PDIA6",0.300572178669398,7.94067728464323e-20,0.126393631519649,0.00106145769848972,"mixed_remodeling_branch_biased","D2_late_increasing"
"NDUFS7",0.333051413853903,3.59526598943731e-24,0.0649607225619615,0.0908496043133683,"mixed_remodeling_branch_biased","D2_late_increasing"
"CMBL",0.279100208123399,3.18685123092964e-17,0.202174489091151,1.47127231390379e-07,"common_increasing","D2_late_increasing"
"POP7",0.306803957718519,1.2611121358274e-20,0.0740749430389406,0.0542378263705638,"mixed_remodeling_branch_biased","D2_late_increasing"
"POLE4",0.338798507574567,5.41097859906969e-25,0.132667895880896,0.000587034435703118,"mixed_remodeling_branch_biased","D2_late_increasing"
"PREB",0.314770062281309,1.15056794641089e-21,0.140399788994153,0.000272836845930277,"mixed_remodeling_branch_biased","D2_late_increasing"
"MPC2",0.332046544533532,4.99646188930487e-24,0.120070169664152,0.00186732221544656,"mixed_remodeling_branch_biased","D2_late_increasing"
"MIEN1",0.327123557459686,2.43436166383327e-23,0.107197857022719,0.0054587416600966,"mixed_remodeling_branch_biased","D2_late_increasing"
"CA12",0.248400807020659,7.16221401837573e-14,0.174881858201052,5.69539209812084e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"PDGFD",0.157947786052641,2.38448293882962e-06,0.309671443878359,2.47193083872978e-16,"ecm_dominant_branch_biased","D2_late_increasing"
"COX14",0.321943898571108,1.25368326304253e-22,0.0837632395324857,0.0297632696792288,"mixed_remodeling_branch_biased","D2_late_increasing"
"MINOS1",0.326092764376177,3.39234277341685e-23,0.127820418825596,0.000929282141880308,"mixed_remodeling_branch_biased","D2_late_increasing"
"NTMT1",0.320959734932953,1.69941869632853e-22,0.0392765911744779,0.304689286308281,"mixed_remodeling_branch_biased","D2_late_increasing"
"MAPK6",0.19478539711706,5.33246531522778e-09,0.197976730570309,2.66398748411877e-07,"other","D2_late_increasing"
"FAM20A",0.262216533708836,2.51438718730076e-15,0.26328147724593,4.98801083857162e-12,"common_increasing","D2_late_increasing"
"GAPDH",0.430762780412265,1.08582725096258e-40,0.0636456864184846,0.0975548605502149,"mixed_remodeling_branch_biased","D2_late_increasing"
"GADD45GIP1",0.345935457919498,4.88185117336905e-26,0.0465344688140924,0.223687233449021,"mixed_remodeling_branch_biased","D2_late_increasing"
"FIS1",0.372147174230864,4.10671412233937e-30,0.0673204160361158,0.0796976151124282,"mixed_remodeling_branch_biased","D2_late_increasing"
"ASNA1",0.317837520853152,4.49909817569996e-22,0.128400411333152,0.000882418418981399,"mixed_remodeling_branch_biased","D2_late_increasing"
"MAPKAPK2",0.253462004112956,2.16485458491863e-14,0.158545419074232,3.95303129585504e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"PCNXL3",0.280378535088261,2.25967461840125e-17,0.0974423572465074,0.011513425963776,"mixed_remodeling_branch_biased","D2_late_increasing"
"KLF7",0.140961444482514,2.59793254670183e-05,0.233311100604989,1.1229730385562e-09,"ecm_dominant_branch_biased","D2_late_increasing"
"MEA1",0.336678328188756,1.09696951704533e-24,0.0803488455735016,0.037002102891251,"mixed_remodeling_branch_biased","D2_late_increasing"
"TMEM98",0.343902373004174,9.73357574094462e-26,0.0955116402276195,0.0132566135368887,"mixed_remodeling_branch_biased","D2_late_increasing"
"DCTN1",0.306810509887148,1.26009786266265e-20,0.0351615224690276,0.357544803945303,"mixed_remodeling_branch_biased","D2_late_increasing"
"APOL1",0.318109034628691,4.15080923150942e-22,0.160559283713971,3.13443722805124e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"SMPD1",0.314544117094113,1.23141589555368e-21,0.089702910335876,0.0199398405518762,"mixed_remodeling_branch_biased","D2_late_increasing"
"MRPL55",0.327507033005068,2.15351498602773e-23,0.081724194235726,0.0339243778317545,"mixed_remodeling_branch_biased","D2_late_increasing"
"RPN1",0.30983598211572,5.10682501953057e-21,0.0993721695079654,0.00998685800448775,"mixed_remodeling_branch_biased","D2_late_increasing"
"FRZB",0.314440890542215,1.27006176008266e-21,0.155361177794262,5.65360590359441e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"CLIP1",0.163656709059912,1.0085554155073e-06,0.301101846482358,1.74705364485856e-15,"ecm_dominant_branch_biased","D2_late_increasing"
"TMEM263",0.232702055994138,2.56001315735985e-12,0.217427422290106,1.48056915057536e-08,"common_increasing","D2_late_increasing"
"CYC1",0.309455833871197,5.71536231367849e-21,0.0597569550984946,0.119455896266792,"mixed_remodeling_branch_biased","D2_late_increasing"
"DGCR6L",0.332502805554779,4.30468774200048e-24,0.0469544567435138,0.219684873277494,"mixed_remodeling_branch_biased","D2_late_increasing"
"R3HDM4",0.284133290383476,8.18273918769399e-18,0.102142630424785,0.00811342816965235,"mixed_remodeling_branch_biased","D2_late_increasing"
"LSM7",0.341909471447991,1.90183564681172e-25,0.052935331613786,0.167361919584779,"mixed_remodeling_branch_biased","D2_late_increasing"
"CARM1",0.267742611107696,6.2091661705901e-16,0.177635925245642,4.03724191551069e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"KCTD12",0.27860402226768,3.64069620234283e-17,0.246031382864092,1.22999955840953e-10,"common_increasing","D2_late_increasing"
"SLC25A5",0.313951657131198,1.47329063617234e-21,0.0743277844664447,0.0535006093764959,"mixed_remodeling_branch_biased","D2_late_increasing"
"CHMP1A",0.314855347532344,1.12316465459892e-21,0.160675025279426,3.09534187024152e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"ABHD17A",0.314283179528007,1.33065943869466e-21,0.0958345561442956,0.0129640340263846,"mixed_remodeling_branch_biased","D2_late_increasing"
"COX7A1",0.383498257368408,5.36791724239697e-32,0.0629944108537831,0.100828835029352,"mixed_remodeling_branch_biased","D2_late_increasing"
"TIAM2",0.124440781832581,0.000207965778983812,0.274643002852853,5.16066624960704e-13,"ecm_dominant_branch_biased","D2_late_increasing"
"AURKAIP1",0.355038320425459,2.0758057517245e-27,0.0699971793482103,0.0688387419887663,"mixed_remodeling_branch_biased","D2_late_increasing"
"SLC31A1",0.273222828136394,1.50636369865415e-16,0.128923606795684,0.000842401230488735,"mixed_remodeling_branch_biased","D2_late_increasing"
"ARFGAP3",0.223621925325036,1.80969353729747e-11,0.195372573088074,3.83132424108107e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"NME3",0.332605591366256,4.16563817234051e-24,0.113978061421861,0.00315236962236076,"mixed_remodeling_branch_biased","D2_late_increasing"
"MRPL41",0.323994536822256,6.57066463742834e-23,0.0721286785794484,0.060668411922601,"mixed_remodeling_branch_biased","D2_late_increasing"
"UFC1",0.34769588532868,2.68214474084458e-26,0.060542935487012,0.114683037019189,"mixed_remodeling_branch_biased","D2_late_increasing"
"NDUFA2",0.345103409367637,6.42807945770865e-26,0.0755991965672399,0.0495898740350881,"mixed_remodeling_branch_biased","D2_late_increasing"
"FSCN1",0.263521828036338,1.81267180412089e-15,0.08939623453423,0.0203409743754138,"mixed_remodeling_branch_biased","D2_late_increasing"
"DLG1",0.155859487515602,3.24460882406075e-06,0.286184196603178,4.64827869118319e-14,"ecm_dominant_branch_biased","D2_late_increasing"
"PCED1A",0.265659569336725,1.05765487246745e-15,0.15185281007527,8.24674404866535e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"BLOC1S1",0.35368184596159,3.35153748004275e-27,0.110868335695952,0.00405462655396699,"mixed_remodeling_branch_biased","D2_late_increasing"
"COL8A2",0.25760121419097,7.93382187061337e-15,0.165218188155811,1.830136079272e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"LZTS1",0.276063549579198,7.15368462565494e-17,0.17812455027599,3.78973078932679e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"LSP1",0.321718921370421,1.3385918891013e-22,0.100647884532146,0.00908501505643277,"mixed_remodeling_branch_biased","D2_late_increasing"
"KIF1C",0.285131013824101,6.25488179519989e-18,0.11129081901471,0.00391901848555688,"mixed_remodeling_branch_biased","D2_late_increasing"
"CMTM3",0.316812339471444,6.17281465209698e-22,0.120967430510687,0.00173096207928193,"mixed_remodeling_branch_biased","D2_late_increasing"
"WDR46",0.318043567986159,4.22670776669377e-22,0.056025632365811,0.143809579342451,"mixed_remodeling_branch_biased","D2_late_increasing"
"EFHD2",0.313822374566138,1.53176939119929e-21,0.127714535801579,0.000937793885406439,"mixed_remodeling_branch_biased","D2_late_increasing"
"MGP",0.377568233597317,5.25645796075905e-31,0.136099280552113,0.00041987305352424,"mixed_remodeling_branch_biased","D2_late_increasing"
"XPOT",0.25583995518464,1.21720452840802e-14,0.17434917909157,6.08645500827089e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"PKIG",0.312894954273497,2.02698003758332e-21,0.182215515112898,2.2248684537176e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"BCL3",0.32794076743483,1.87873831104499e-23,0.184225857483908,1.71164970242537e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"ARHGDIA",0.3461767457961,4.50057163518958e-26,0.115464646477095,0.0027838980889662,"mixed_remodeling_branch_biased","D2_late_increasing"
"ZNF428",0.359535642864002,4.1869039740914e-28,0.063526253527609,0.098107912810899,"mixed_remodeling_branch_biased","D2_late_increasing"
"LOXL2",0.277461997060758,4.94266330948929e-17,0.106037146949172,0.00598893154587142,"mixed_remodeling_branch_biased","D2_late_increasing"
"UQCR10",0.356207756806539,1.37759196825475e-27,0.11375813500285,0.00320320593171916,"mixed_remodeling_branch_biased","D2_late_increasing"
"RAB7B",0.26801784882883,5.78877918573466e-16,0.19481741331806,4.12618551033013e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"RABAC1",0.408394821104941,2.10786128448921e-36,0.0629718638745825,0.100859682468364,"mixed_remodeling_branch_biased","D2_late_increasing"
"DPM3",0.371142630563613,5.98907895174404e-30,0.123285020810721,0.00140944436392426,"mixed_remodeling_branch_biased","D2_late_increasing"
"CSTB",0.360489530910235,2.97889344128642e-28,0.181148950261661,2.54357445760928e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"TMUB1",0.313812547952138,1.53456942834685e-21,0.105803236292366,0.00609869121050028,"mixed_remodeling_branch_biased","D2_late_increasing"
"PSMB9",0.321792664897096,1.31415998589274e-22,0.148303782817139,0.000120456264896157,"mixed_remodeling_branch_biased","D2_late_increasing"
"AP1S1",0.328435409004753,1.60409137906585e-23,0.117637115661266,0.00231855939407701,"mixed_remodeling_branch_biased","D2_late_increasing"
"MYL6",0.477627876885592,7.72005312157505e-51,-0.00918912972550855,0.80891908844045,"mixed_remodeling_branch_biased","D2_late_increasing"
"LIMK1",0.263104472432261,2.0129204186023e-15,0.156968322526903,4.71095710920839e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"GBP2",0.306712446555803,1.29343344977533e-20,0.199306494928331,2.20642248942961e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"AMPD2",0.249292449311226,5.83220271034458e-14,0.162177044341873,2.60712402780613e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"BEST1",0.289268513134367,1.99377390726856e-18,0.137661347879004,0.000361209588181887,"mixed_remodeling_branch_biased","D2_late_increasing"
"CUEDC2",0.325786241348874,3.73769642192506e-23,0.0991743287599835,0.0101312563428399,"mixed_remodeling_branch_biased","D2_late_increasing"
"ILF2",0.335654175087855,1.53665078417969e-24,0.0477783479524174,0.211985416124913,"mixed_remodeling_branch_biased","D2_late_increasing"
"TUBA1B",0.391337232594518,2.41797191386996e-33,0.0828035746312727,0.0316587969325278,"mixed_remodeling_branch_biased","D2_late_increasing"
"SAC3D1",0.285013658965245,6.4548090745872e-18,0.104200782378105,0.00691340018214681,"mixed_remodeling_branch_biased","D2_late_increasing"
"GDI2",0.294124667000151,5.09503006180848e-19,0.110855200516244,0.0040548857691269,"mixed_remodeling_branch_biased","D2_late_increasing"
"DCTD",0.286757019933175,4.00398535461057e-18,0.140684243259666,0.000265290154077101,"mixed_remodeling_branch_biased","D2_late_increasing"
"FAM127A",0.395631419238006,4.29672471093146e-34,0.0828854487013565,0.0315160442899044,"mixed_remodeling_branch_biased","D2_late_increasing"
"RPN2",0.313458166039552,1.70666227721879e-21,0.14551335841494,0.000161997919485302,"mixed_remodeling_branch_biased","D2_late_increasing"
"ATP5E",0.448131093385591,2.90257678329569e-44,0.0358450739943035,0.348501173849138,"mixed_remodeling_branch_biased","D2_late_increasing"
"CDC42EP1",0.340632518724879,2.92863336050684e-25,0.091349288936857,0.0177805470224093,"mixed_remodeling_branch_biased","D2_late_increasing"
"PUF60",0.327751565436166,1.99067023811398e-23,0.140692721591866,0.000265290154077101,"mixed_remodeling_branch_biased","D2_late_increasing"
"INPPL1",0.26173862293635,2.8334119342645e-15,0.135379720737364,0.000450375507252422,"mixed_remodeling_branch_biased","D2_late_increasing"
"MYL6B",0.346269613358572,4.37024066255372e-26,0.111676893831215,0.00380747313770622,"mixed_remodeling_branch_biased","D2_late_increasing"
"PKN1",0.290028811218407,1.61192112025446e-18,0.143650187797698,0.000197571985138461,"mixed_remodeling_branch_biased","D2_late_increasing"
"LTBP2",0.26388321582026,1.65711131058981e-15,0.189219051396291,8.78811615251503e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"COL15A1",0.327792501706717,1.96683824444157e-23,0.259135701622251,1.09691550956641e-11,"common_increasing","D2_late_increasing"
"NOP10",0.361495455284121,2.06566908231678e-28,0.0748525007418602,0.0518400229398711,"mixed_remodeling_branch_biased","D2_late_increasing"
"RAB11FIP5",0.268658221015566,4.91944019634189e-16,0.154133657735582,6.44960147909622e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"OXLD1",0.308904520531303,6.73792427058876e-21,0.150734889287221,9.27780438788417e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"DNM3OS",0.265800212920846,1.02128224330097e-15,0.172071434049038,8.08493604342498e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"LRRC75A",0.264953417908465,1.26432642976777e-15,0.214769425713412,2.2360483195385e-08,"common_increasing","D2_late_increasing"
"XXYLT1",0.273863385764165,1.27548964923067e-16,0.150977692331871,9.07229530736918e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"GCN1",0.235714460449784,1.31427565533181e-12,0.197814103946898,2.72409165879956e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"FAAP100",0.295731916635276,3.21888627272823e-19,0.164214001359028,2.05923884766629e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"PTGDS",0.349855799269195,1.27441379491989e-26,0.358715686231184,8.45472720080733e-22,"common_increasing","D2_late_increasing"
"CCL27",0.309045927177247,6.46137343697905e-21,0.139403755395672,0.000302628005913685,"mixed_remodeling_branch_biased","D2_late_increasing"
"CAPG",0.310703077934131,3.93922078896632e-21,0.166925282262236,1.5081194615653e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"MYC",0.306113161839219,1.5462217493852e-20,0.143540891548913,0.000199670337471664,"mixed_remodeling_branch_biased","D2_late_increasing"
"MDFI",0.339263177376791,4.64510453661743e-25,0.0654923860528144,0.0882608453151679,"mixed_remodeling_branch_biased","D2_late_increasing"
"B4GALT7",0.343681282976781,1.0477878925753e-25,0.183519875856703,1.87400502252838e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"PSMD8",0.348211406540012,2.25090616645425e-26,0.0496738308589062,0.194745453595312,"mixed_remodeling_branch_biased","D2_late_increasing"
"IMP4",0.32964803019293,1.08402915166096e-23,0.0873671371921452,0.0234067694226194,"mixed_remodeling_branch_biased","D2_late_increasing"
"APRT",0.369853027375984,9.6310459659156e-30,0.0733720697905314,0.0564136668671054,"mixed_remodeling_branch_biased","D2_late_increasing"
"PTGES2",0.322398839844354,1.09068766655252e-22,0.0849188156205804,0.0275659912429356,"mixed_remodeling_branch_biased","D2_late_increasing"
"SLC35E1",0.254588656688136,1.64859037738902e-14,0.215212365988397,2.09028957867302e-08,"common_increasing","D2_late_increasing"
"ANO1",0.286596262610522,4.18319497319757e-18,0.194863585967554,4.10532108174216e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"SEC61B",0.37179750635578,4.67822379879057e-30,0.0935212775743772,0.0153018028280463,"mixed_remodeling_branch_biased","D2_late_increasing"
"TTC3",0.233123979356636,2.3359827635285e-12,0.201567533867729,1.60368030737601e-07,"common_increasing","D2_late_increasing"
"POLR2G",0.354411113104732,2.59027850358961e-27,0.100605615698824,0.00910591052220167,"mixed_remodeling_branch_biased","D2_late_increasing"
"TIMM13",0.372765188225371,3.25734496270284e-30,0.0690011548181067,0.0727808951053373,"mixed_remodeling_branch_biased","D2_late_increasing"
"TMED2",0.355298008094582,1.89292546171168e-27,0.0796649081332578,0.0386176350347292,"mixed_remodeling_branch_biased","D2_late_increasing"
"MMP14",0.275131703488809,9.13493822806995e-17,0.116193060156187,0.00262675429907344,"mixed_remodeling_branch_biased","D2_late_increasing"
"UBA1",0.30506687301599,2.1132571498271e-20,0.128620519918733,0.000865688281931428,"mixed_remodeling_branch_biased","D2_late_increasing"
"APLNR",0.315339604474404,9.68061961099347e-22,0.188473222000383,9.7448367787224e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"DGKZ",0.296370475536886,2.68723480687819e-19,0.190302250109522,7.62394238986989e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"ELN",0.251784462559761,3.23649930506555e-14,0.257832016578575,1.40525088076741e-11,"common_increasing","D2_late_increasing"
"PRELID1",0.368102386854635,1.85134037176355e-29,0.0329614717269225,0.388026412127183,"mixed_remodeling_branch_biased","D2_late_increasing"
"SIRT2",0.299087073091166,1.2248535257246e-19,0.124039340407769,0.00131627061532354,"mixed_remodeling_branch_biased","D2_late_increasing"
"IL32",0.346384159413791,4.21156776662953e-26,0.236108196036623,6.96226654550274e-10,"common_increasing","D2_late_increasing"
"CHRD",0.259076692815332,5.51231047587845e-15,0.235553361847358,7.66481463616065e-10,"common_increasing","D2_late_increasing"
"BAX",0.293006501139307,6.98340840458923e-19,0.163609898666233,2.20217936388329e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"PLEKHO1",0.306777900786682,1.26959088047002e-20,0.156831167094485,4.78109966519753e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"TSPAN4",0.363357480290428,1.04997461820547e-28,0.196403733150832,3.32882493022716e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"TCEB2",0.44003625340968,1.46162984045181e-42,0.0790333754786788,0.0401943765191693,"mixed_remodeling_branch_biased","D2_late_increasing"
"ATP8B2",0.248663156577692,6.74229210012312e-14,0.195270263229718,3.8824155198104e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"ATP6V0E1",0.363641350901325,9.48034108209744e-29,0.140676486956108,0.000265290154077101,"mixed_remodeling_branch_biased","D2_late_increasing"
"SPOP",0.276266794580409,6.78946464193411e-17,0.190338341457417,7.60904193981362e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"DUSP23",0.351194571086024,7.96781914962965e-27,0.142734955897571,0.000217211904633052,"mixed_remodeling_branch_biased","D2_late_increasing"
"CCND2",0.286346448622517,4.48020415469936e-18,0.203197100625895,1.26498080223696e-07,"common_increasing","D2_late_increasing"
"SLC3A2",0.320885047048184,1.73815510799226e-22,0.138736092864534,0.000324145015256111,"mixed_remodeling_branch_biased","D2_late_increasing"
"TMEM205",0.361434119874064,2.10930597468574e-28,0.202005110603409,1.5059005900235e-07,"common_increasing","D2_late_increasing"
"COMMD7",0.308345270738728,7.95048428701128e-21,0.177278191231401,4.21411587767801e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"UBTD1",0.283099435826528,1.08119948754127e-17,0.165683748542133,1.73744127820643e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"SPNS1",0.305400714670996,1.91383232392086e-20,0.194587530085476,4.25914109305303e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"MRGPRF",0.307259870611249,1.10123152776363e-20,0.243667358057028,1.87231983472365e-10,"common_increasing","D2_late_increasing"
"PIGP",0.319993235800446,2.29707930153564e-22,0.142417918732923,0.000224441626856895,"mixed_remodeling_branch_biased","D2_late_increasing"
"DDT",0.377883575872792,4.67461564017697e-31,0.0975395734347059,0.011445770644179,"mixed_remodeling_branch_biased","D2_late_increasing"
"CPNE1",0.326117730725756,3.36942653435361e-23,0.127496095610323,0.000956733406095319,"mixed_remodeling_branch_biased","D2_late_increasing"
"TSPAN9",0.250619302311452,4.25828045680882e-14,0.213259350507551,2.83068640963369e-08,"common_increasing","D2_late_increasing"
"NDUFA13",0.407838009483072,2.67033983274687e-36,0.0827847468492119,0.0316679385891826,"mixed_remodeling_branch_biased","D2_late_increasing"
"PTPN14",0.229575662930727,5.05054464666536e-12,0.227861876198216,2.78763904149514e-09,"common_increasing","D2_late_increasing"
"MXD4",0.315590318790353,8.96237495491323e-22,0.161204087315037,2.91632928964584e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"PPP2R1A",0.314385374956429,1.29060469544513e-21,0.136994431430594,0.000385637968672537,"mixed_remodeling_branch_biased","D2_late_increasing"
"ACAN",0.282520279734065,1.26369637980163e-17,0.160889223127697,3.02481094781231e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"STARD10",0.32233241229603,1.11271748073178e-22,0.164722980791616,1.9398384229678e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"TCEAL8",0.345520652853775,5.59992911820348e-26,0.103627985382071,0.00723326384025683,"mixed_remodeling_branch_biased","D2_late_increasing"
"NUDT22",0.346320351067371,4.30000761966367e-26,0.0929676324656439,0.0158761356030082,"mixed_remodeling_branch_biased","D2_late_increasing"
"TACSTD2",0.315651763348245,8.80280622109305e-22,0.138113538268656,0.000345050624234224,"mixed_remodeling_branch_biased","D2_late_increasing"
"CD248",0.365017361523246,5.74237891395566e-29,0.200302443267362,1.91846774761585e-07,"common_increasing","D2_late_increasing"
"GOLGA2",0.241089907014776,3.91187659713099e-13,0.175902039494865,5.03562650111194e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"HSD3B7",0.333968858848498,2.66065379873148e-24,0.164686550244458,1.94589016731337e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"TAX1BP3",0.360332763563226,3.14488671765707e-28,0.105774290549147,0.00610682444061784,"mixed_remodeling_branch_biased","D2_late_increasing"
"GLRX",0.32898186604188,1.34608613094879e-23,0.0954640354840523,0.0132907842990626,"mixed_remodeling_branch_biased","D2_late_increasing"
"FAM96B",0.361679184361075,1.93334959764416e-28,0.0912274447611717,0.0179205377125163,"mixed_remodeling_branch_biased","D2_late_increasing"
"CYP1B1",0.343760125104747,1.02106792759111e-25,0.215196224278585,2.0918112881664e-08,"common_increasing","D2_late_increasing"
"LTBR",0.3241141381194,6.33855229999299e-23,0.204356659216223,1.06617409510589e-07,"common_increasing","D2_late_increasing"
"SERPINB6",0.3126637323866,2.17458746080422e-21,0.208181517942171,6.06697021130977e-08,"common_increasing","D2_late_increasing"
"MFSD12",0.296365904368064,2.68774052837224e-19,0.157536160022711,4.41262443539781e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"FKBP1A",0.370622323765903,7.26493207224816e-30,0.166710261798815,1.5383076432905e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"NCLN",0.331402423512406,6.1537076607802e-24,0.0576919091582638,0.132439708224833,"mixed_remodeling_branch_biased","D2_late_increasing"
"NTM",0.256998248240342,9.18971821109674e-15,0.172334867106636,7.83849660956816e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"FAM173A",0.364044977683676,8.19995195339934e-29,0.0833560202924458,0.0305636371987707,"mixed_remodeling_branch_biased","D2_late_increasing"
"TMEM141",0.353646607830678,3.38862347855008e-27,0.0737533631652421,0.0552683331080436,"mixed_remodeling_branch_biased","D2_late_increasing"
"RNF181",0.38132725245085,1.24658642533308e-31,0.0735296433385268,0.0559784775096203,"mixed_remodeling_branch_biased","D2_late_increasing"
"FBLN2",0.27743167280378,4.97785040529526e-17,0.33772277727689,2.40877382948369e-19,"common_increasing","D2_late_increasing"
"CTD-3214H19.16",0.388797892693135,6.65426100403563e-33,0.112186903327332,0.0036516706408488,"mixed_remodeling_branch_biased","D2_late_increasing"
"ARHGAP22",0.241477104654509,3.5817335165907e-13,0.265091024489453,3.54278830136971e-12,"common_increasing","D2_late_increasing"
"MRPL3",0.323045978232412,8.88351411115934e-23,0.115742349701648,0.00272215989133008,"mixed_remodeling_branch_biased","D2_late_increasing"
"YIPF5",0.330245014204469,8.9762874048847e-24,0.150596869258914,9.41160387063024e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"APOBEC3C",0.360208170792821,3.28675169355718e-28,0.141803842385459,0.00023878196358313,"mixed_remodeling_branch_biased","D2_late_increasing"
"PSMB3",0.353333535942044,3.77966205820357e-27,0.134734920326808,0.000479830028358808,"mixed_remodeling_branch_biased","D2_late_increasing"
"C1orf54",0.358005684734312,7.24443608290091e-28,0.166736955199974,1.53533117156083e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"FAM57A",0.321726407576541,1.33711509049865e-22,0.141150752027182,0.000254721290712139,"mixed_remodeling_branch_biased","D2_late_increasing"
"NUDT2",0.339748784879566,3.94650423071104e-25,0.0911898444100951,0.0179338156178273,"mixed_remodeling_branch_biased","D2_late_increasing"
"AP2M1",0.389088738861265,5.92473498327223e-33,0.141439044203236,0.000247636551249081,"mixed_remodeling_branch_biased","D2_late_increasing"
"MYO18A",0.230569483532164,4.07557451954777e-12,0.237434260403062,5.57060741910212e-10,"common_increasing","D2_late_increasing"
"TOMM5",0.373150615554163,2.81910015229873e-30,0.0773119632275353,0.0447581036208266,"mixed_remodeling_branch_biased","D2_late_increasing"
"C1orf216",0.312164670720679,2.53080279898745e-21,0.0989657604495293,0.0102860395460451,"mixed_remodeling_branch_biased","D2_late_increasing"
"ELOVL1",0.346084878362278,4.64040124537008e-26,0.0780316943307704,0.0428305559404788,"mixed_remodeling_branch_biased","D2_late_increasing"
"MMP24-AS1",0.352197554783967,5.61454537834152e-27,0.16678498787918,1.52893488495164e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"CCDC85B",0.376656993224614,7.47430547892748e-31,0.101757629674876,0.00835689997484384,"mixed_remodeling_branch_biased","D2_late_increasing"
