"waldStat","df","pvalue","meanLogFC","gene","fdr"
12.1513818296483,10,0.275052862656751,0.17362078049868,"CORO1C",0.31855612154634
4.96023892080959,10,0.893818206598914,0.781506736736982,"RTN4RL2",0.917047380329733
24.2859790023378,10,0.00687644031905821,1.11414883100195,"PSME2",0.0102060139143082
13.3747543468454,10,0.20346692975235,0.678446554383968,"AKR1B1",0.240557255488456
5.52547312672567,10,0.853432637571394,0.33813173125678,"CYSTM1",0.882593206053332
17.231802953269,10,0.0693895678897872,0.413190103050895,"SNX3",0.0883670794444976
21.4565148928388,10,0.0181258238148684,0.304932468693443,"BCL7C",0.0252427116930989
8.1014384544369,10,0.618929136605216,0.940793375225632,"PODNL1",0.661161948279454
36.0082345125445,10,8.39022618853713e-05,1.00224026957611,"GALNT15",0.000156916177836656
95.8348201016293,10,3.33066907387547e-16,0.475567009492042,"PPP1R14B",1.48977710299455e-15
5.67637049453099,10,0.841680952918611,0.493754755905375,"HOXB7",0.871432503135803
38.7724577969965,10,2.78263045072613e-05,1.07417202994195,"ADGRA2",5.4926705418681e-05
41.6021149657865,10,8.824920366024e-06,1.18170499802163,"NUCB2",1.82945837724881e-05
72.1414764234738,10,1.70825575906974e-11,0.577923273956735,"ANXA5",5.53962939012617e-11
77.454653521319,10,1.58051349785637e-12,0.394074824954599,"ATP5J2",5.41549530586259e-12
62.5640247065311,10,1.18202136967227e-09,0.351794099290376,"CAPNS1",3.35398563644507e-09
83.1604619885464,10,1.20237153566904e-13,0.499178190949274,"ATP5G3",4.49281215797322e-13
2.85361445409601,10,0.984662053803844,0.305834054992507,"MBOAT7",0.995627110082283
