"waldStat","df","pvalue","fcMedian","gene","fdr"
NA,NA,NA,0.0469140292138809,"SPATS2L",NA
NA,NA,NA,0.0506312327045423,"FKBP9",NA
NA,NA,NA,0.610585996265248,"PLOD1",NA
NA,NA,NA,2.36983124607228,"SEMA6B",NA
4.40726788734992,2,0.110401236648572,0.17583116141116,"TXNDC5",0.847613623170112
0.605343995956189,2,0.738841398103027,0.136341761507937,"P4HB",0.96630514506263
NA,NA,NA,0.646635742284501,"CUEDC1",NA
NA,NA,NA,0.811636568805146,"SLC38A10",NA
NA,NA,NA,0.692603176848502,"POLD4",NA
NA,NA,NA,0.267654336314435,"CISD1",NA
NA,NA,NA,0.233029318298264,"TTYH3",NA
NA,NA,NA,0.667773144836333,"DAB2",NA
NA,NA,NA,0.112992302740282,"OLFML3",NA
4.48377157347319,2,0.106257935518184,0.231096456827979,"RPS26",0.847613623170112
NA,NA,NA,0.037302913864867,"HDLBP",NA
3.7641963470477,2,0.152270280878361,0.106470547533444,"KDELR2",0.847613623170112
NA,NA,NA,0.0682930156650774,"PLIN3",NA
NA,NA,NA,0.126705358146952,"METRN",NA
NA,NA,NA,0.636062968840391,"IFI27",NA
NA,NA,NA,0.481396331840565,"BACE2",NA
NA,NA,NA,0.495839723779746,"ANGPTL2",NA
NA,NA,NA,0.221487694928486,"TMED3",NA
NA,NA,NA,0.837446454586061,"TGFBI",NA
NA,NA,NA,0.184704507166821,"ABI3BP",NA
NA,NA,NA,0.762929607786927,"SORCS2",NA
NA,NA,NA,0.452902307631052,"TPM1",NA
NA,NA,NA,1.06674256997283,"HMCN2",NA
NA,NA,NA,0.229730059709526,"MYOF",NA
NA,NA,NA,0.0265695906548355,"AP2S1",NA
NA,NA,NA,1.27716326145797,"PDGFRL",NA
NA,NA,NA,0.421710462693676,"SEC13",NA
NA,NA,NA,0.485791884961547,"RUNX1",NA
NA,NA,NA,0.07021275913667,"PLXDC2",NA
NA,NA,NA,0.0615651233707713,"LRP1",NA
2.13749535139548,2,0.343438344406167,0.103050979010953,"BGN",0.896826986127957
