"LTBP3",2472.00511937934,2467.93174492357,2471.1505363507,2469.97406683658,2468.76601925,2471.79392627483
"LGMN",1499.08042445104,1497.49340880194,1499.3187513732,1495.84877848654,1499.66658247771,1498.3269602025
"PIGP",887.928414586927,887.614839695149,885.920253406084,878.757677704371,885.765166568061,889.263801190764
"GALNT5",719.202941880628,717.035762352653,717.42832817952,715.764933795135,718.563407016939,719.368324799801
"FRZB",1066.31544725109,1067.79957543206,1063.84526193786,1063.17254537002,1069.27373654876,1065.77940788038
"HSP90AB1",3708.0087032789,3708.91868983773,3707.8837908479,3709.13650560198,3709.65436699777,3708.31031490783
"PTN",4090.32353688133,4074.62307670811,4067.12262301621,4073.52835072256,4069.21593695964,4072.78641417086
"ROR2",2040.86844889152,2034.90125319373,2035.06597392915,2035.83259282685,2031.48308841728,2034.23813484737
"CNN2",1926.86284480423,1926.16975736854,1921.62363425458,1925.62270166195,1925.71779664307,1926.35139594162
"GRN",2641.38487384573,2640.66639112062,2640.18821743648,2627.08100910861,2636.29480626571,2635.86518268119
"JDP2",1194.84685827955,1192.397583087,1196.07816272146,1191.4768550119,1195.95088503019,1193.80161570926
"LMO4",3245.57316657906,3234.79941645916,3233.97992411104,3237.5905882316,3236.53387137679,3229.63197281135
"IFT20",1425.14713925735,1423.20403288529,1423.62295410704,1421.85812262048,1422.43732797773,1416.05528829727
"HOMER3",1159.62727207896,1159.39066510125,1160.87998139283,1159.01112570878,1159.41482756653,1160.62435749538
"MDK",4383.83468527323,4325.73039222955,4312.87685484179,4302.11455644827,4314.31704594616,4302.43139710848
"DAP",1543.5552027105,1543.37018599488,1536.10370116747,1535.45277956855,1535.26460476535,1533.81044453462
"HAS2",1629.10464325015,1628.4264222065,1626.90928231864,1622.83807862985,1621.08527866773,1624.83454035834
"UBA1",1599.4522904744,1600.20521137552,1599.87128827798,1597.14555632526,1595.13577235905,1599.40691862617
"NDST1",1164.53107894287,1165.24979453802,1165.55892229842,1165.14836665499,1161.49941341581,1165.45091277818
"CGREF1",1042.36083647059,1043.36171009665,1042.79166045229,1044.20937717469,1043.12360844349,1043.33142627156
"MRC2",3923.5346445406,3925.19335555656,3907.7046835058,3892.74735789203,3910.29560137298,3901.78220477506
"HIC1",1738.98191755966,1737.80560419067,1729.18049434163,1723.73729815377,1730.93686038901,1733.92122138902
"CLTB",2407.13817272187,2400.69951475326,2403.30210042654,2388.47022242488,2396.15063406078,2401.15956251455
"IFITM1",1528.61148578862,1530.04742331752,1531.60081037387,1528.47487439462,1530.30911831709,1525.4151480009
"KLHL22",988.094164579081,987.68256307181,983.806191886653,985.691837801768,979.120200039693,988.544775255826
"TMEM263",1111.8086071125,1108.69235209475,1108.99474456451,1109.62514669098,1110.55909403756,1110.53109683032
"PGAM1",1825.41192461066,1826.17005069514,1825.09755920698,1822.44124901247,1821.67341283418,1823.26767119928
"SMOC2",2056.39573717761,2054.0101288371,2052.16661792164,2049.8959069072,2052.03674679811,2053.7574679179
"TIMM13",2033.90588522665,2029.93264428042,2022.26101485092,2025.33222227384,2022.06093371862,2025.04824623009
"C11orf68",1450.56486605248,1451.08231826775,1443.8452298739,1451.51022195041,1449.48360173933,1449.83551423233
"RPS5",5261.65112176612,5255.77235012301,5251.8271202073,5252.27398374823,5250.96204790415,5245.99858937904
"PRKCDBP",2810.73821570628,2798.80079757364,2803.07972367607,2806.57130175788,2804.49985056593,2807.70057258355
"RP11-492E3.51",1445.07249636603,1442.78016622572,1444.11614861378,1438.28774208365,1442.91021265714,1444.36211222071
"PKIG",1424.56005208544,1424.01298324475,1422.35929215684,1424.1698395771,1423.69861386874,1424.66138628151
