"gene","dynamic_module","clean_module","expected_sign","retained_n","retained_fraction","retained_all_6","retained_at_least_5","retained_majority"
"UROD","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"IMPDH1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"YIF1B","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"MED8","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"UQCC2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CD276","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"GLMP","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"BTN3A2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"TANC2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ZNHIT1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"EIF4G1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"UQCRQ","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"GRIN2D","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"COPA","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"FMO1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CD63","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ARPC4","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ITGB1BP1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"NDST1","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"CHPF2","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"GLT8D2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ATP6V0D1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"SEMA3C","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"PLEKHA4","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ARPC1A","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"A2M","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"CDK2AP1","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"MINOS1-NBL1","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"HAPLN3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"TPM2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ZEB1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ERCC1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"MEIS3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ACTB","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"MYLK","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"CD82","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"PLXNB2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"PLOD2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"LINC01615","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"MRPL17","D2_late_increasing","none",1,5,0.833333333333333,FALSE,TRUE,TRUE
"SLC39A13","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ARHGAP28","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"RAD51B","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CTSC","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"NANS","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"GAA","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"TNFRSF1A","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"GALNT2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"PLAUR","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"PAPSS2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"DAPK3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"GPI","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"AGTRAP","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"HOMER3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"NAA10","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"COPZ1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"NRBP1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"NPTX2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CXXC5","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"TMEM147","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"CTTN","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"METRNL","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"XBP1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"FUT11","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"DNPH1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"MRPL52","D2_late_increasing","none",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ST3GAL2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"FIBP","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ETHE1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"TMEM219","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CDC42EP5","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"C7orf73","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"S100A13","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ZYX","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"PDZRN4","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"MRPL12","D2_late_increasing","none",1,4,0.666666666666667,FALSE,FALSE,TRUE
"MAP7D1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"FHL3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"PGLS","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"CAPZB","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ERI3","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"PDE4DIP","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"GALNT10","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"B4GALT1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"NME1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"LMF2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"DPM2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"VTI1B","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"TRAPPC2L","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"THBS3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CNN2","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"DYNLT1","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"VGLL3","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"TRIOBP","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"THBS1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"EPHB3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"POMP","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"MFAP2","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"FAM195B","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"C11orf96","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"PXDN","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"COMMD5","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"P4HA3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"VOPP1","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"ALDH1L2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"TNFSF10","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"HEXA","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"SEMA3B","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"UBE2L6","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"SURF4","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"SPARCL1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"LASP1","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"TP53I3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"SRPRB","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"SHISA5","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"CTGF","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"AC024592.12","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"TENM3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"TMEM261","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"JTB","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"NSMCE1","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"CCDC28B","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"GRN","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"FLNA","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"COPG1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"EIF4E2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"LAMB2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"SHC1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"LUM","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ISLR","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"MYO1D","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"NEK6","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"PGM1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"PFN1","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"TMEM176B","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"MLEC","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"HN1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"EDIL3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"SNF8","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"MPG","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"LINC01116","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"SWI5","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"NXN","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"PTN","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"KRT6A","D2_late_increasing","none",1,4,0.666666666666667,FALSE,FALSE,TRUE
"TPM4","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"FAM89B","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"SMCO4","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"APBB2","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"A1BG","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"HES4","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"SSR4","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"VAMP5","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"KRT16","D2_late_increasing","none",1,4,0.666666666666667,FALSE,FALSE,TRUE
"CTSZ","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"FIBIN","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"DNAJC1","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"ZFHX4","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"NEK10","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"SGCD","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"MSRB3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"PGAM1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"LRRC59","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"TAF10","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"GPAA1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"DBN1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"APOL2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"MAP4","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"NDUFS8","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CAMK1D","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"SH3PXD2A","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"LAMC1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"MYH9","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"PLPP4","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"SEC24D","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"RPL22L1","D2_late_increasing","none",1,5,0.833333333333333,FALSE,TRUE,TRUE
"EIF4EBP1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"OSTC","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ILK","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"COPE","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"AHR","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"FAM50A","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"RYR2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CNN3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"NGFR","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CCDC107","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"AQP1","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"CYR61","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"SMTN","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"DAP","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"PHLDA3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"GARS","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CGREF1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"IDH2","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"ERLEC1","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"C9orf16","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"C1QTNF3","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"SDF4","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"ZCCHC24","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"GMPPA","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"ALDH18A1","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"CIB1","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"IGFBP6","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"SLC27A4","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"JOSD2","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"ENAH","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CD99","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"UCHL1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CALU","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"TMEM176A","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CKLF","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"CYBA","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CSRP2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"VEGFB","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"LAMTOR2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"TUBA1C","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"KIAA1462","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"ACKR1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"PACS1","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"RRBP1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"FBLN7","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"RTEL1-TNFRSF6B","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"NUCB1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"FKBP7","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"S100A7","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"COTL1","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"HLA-DRB1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"SIL1","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"SSR3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"IL1R1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"S100A16","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"LMCD1","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"KHDRBS3","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"GALNS","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ADAMTS12","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"SAR1A","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"ARF4","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"TMSB4X","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"YIF1A","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ARFGAP1","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"GPR78","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"ITGBL1","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"XG","D2_late_increasing","clean_D2",1,6,1,TRUE,TRUE,TRUE
"CDKN2A","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"LAMA4","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"LGMN","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CTSA","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"SCO2","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"CCL14","D2_late_increasing","clean_D2",1,4,0.666666666666667,FALSE,FALSE,TRUE
"SEC61A1","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
"FMOD","D2_late_increasing","clean_D2",1,5,0.833333333333333,FALSE,TRUE,TRUE
